state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Anthracite,2413.0,27430.0,28692.0,31399.0,29246.0,29765.0,27607.0,29454.0,31477.0,31500.0,31835.0,30981.0,31686.0,30967.0,36652.0,37133.0,36998.0,35074.0,35013.0,36124.0,34819.0,34390.0,35586.0,34234.0,34423.0,35337.0,21395.0,19082.0,21742.0,22119.0,22340.0,22044.0,22413.0,22516.0,22565.0,22484.0,21863.0,22843.0,22564.0,21901.0,30235.0,30342.0,29874.0,29320.0,30627.0,29933.0,31470.0,28826.0,31408.0,31032.0,29125.0,28723.0,28174.0
Bituminous,141853.0,1007067.0,1053381.0,1152783.0,1073713.0,1092778.0,1013546.0,1081350.0,1155636.0,1156479.0,1168762.0,1137422.0,1163315.0,1136917.0,1209484.0,1225352.0,1220910.0,1157419.0,1155415.0,1192070.0,1149001.0,1134843.0,1174306.0,1129689.0,1097227.0,1126356.0,1056578.0,942340.0,1073697.0,1092329.0,1103257.0,1088649.0,1106849.0,1111931.0,1114357.0,1110366.0,1079714.0,1128104.0,1114318.0,1081596.0,1106601.0,1110509.0,1093389.0,1073118.0,1120941.0,1095539.0,1151798.0,1055027.0,1149515.0,1135785.0,1065979.0,1051260.0,1019634.0
Tennessee,745.0,39042.0,40837.0,44691.0,41625.0,42365.0,39293.0,41922.0,44801.0,44834.0,45310.0,44095.0,45099.0,44076.0,42623.0,43182.0,43026.0,40788.0,40718.0,42009.0,40492.0,39993.0,41383.0,39811.0,39586.0,40637.0,35384.0,31558.0,35957.0,36581.0,36947.0,36458.0,37067.0,37238.0,37319.0,37185.0,36159.0,37779.0,37318.0,36222.0,37146.0,37277.0,36702.0,36022.0,37627.0,36775.0,38663.0,35415.0,38586.0,38125.0,35782.0,35288.0,34800.0
Texas,171430.0,618078.0,646504.0,707510.0,658982.0,670683.0,622055.0,663669.0,709261.0,709779.0,717317.0,698083.0,713974.0,697773.0,762983.0,772993.0,770191.0,730138.0,728874.0,751998.0,724828.0,715897.0,740791.0,712645.0,721733.0,715362.0,617906.0,632488.0,688081.0,708132.0,691727.0,708132.0,705397.0,712688.0,732738.0,704486.0,684436.0,705397.0,691727.0,725896.0,744669.0,762548.0,686561.0,690137.0,690137.0,697289.0,711592.0,617726.0,683880.0,702653.0,672258.0,531906.0,554920.0
Utah,30051.0,386825.0,404615.0,442796.0,412424.0,419747.0,389314.0,415358.0,443892.0,444216.0,448934.0,436896.0,446842.0,436702.0,449796.0,455697.0,454045.0,430433.0,429688.0,443320.0,427303.0,422038.0,436713.0,420121.0,438426.0,438426.0,491405.0,491405.0,450455.0,511881.0,511881.0,552831.0,563890.0,522120.0,480350.0,355042.0,355042.0,438581.0,355042.0,501235.0,267641.0,349992.0,329404.0,267641.0,308595.0,308595.0,185157.0,390887.0,436140.0,436140.0,498446.0,415371.0,364859.0
Virginia,50104.0,387797.0,405632.0,443909.0,413461.0,420803.0,390293.0,416402.0,445008.0,445333.0,450062.0,437994.0,447965.0,437800.0,452129.0,458061.0,456401.0,432666.0,431917.0,445620.0,429520.0,424227.0,438979.0,422300.0,422540.0,433757.0,380171.0,339066.0,386330.0,393034.0,396966.0,391710.0,398259.0,400087.0,400960.0,399524.0,388495.0,405907.0,400946.0,389172.0,407741.0,409180.0,402873.0,395403.0,413024.0,403665.0,424394.0,388738.0,423553.0,418494.0,392773.0,387349.0,368285.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia Total,383590.0,2520565.0,2636485.0,2885275.0,2687371.0,2735089.0,2536782.0,2706486.0,2892416.0,2894525.0,2925267.0,2846828.0,2911636.0,2845564.0,2863341.0,2900906.0,2890392.0,2740081.0,2735339.0,2822116.0,2720154.0,2686637.0,2780060.0,2674433.0,2647974.0,2718272.0,2536939.0,2262644.0,2578044.0,2622782.0,2649019.0,2613944.0,2657644.0,2669846.0,2675670.0,2666088.0,2592491.0,2708680.0,2675579.0,2597009.0,2669319.0,2678745.0,2637450.0,2588551.0,2703909.0,2642635.0,2778342.0,2544914.0,2772835.0,2739715.0,2571331.0,2535825.0,2418293.0
Northern,53917.0,750586.0,785105.0,859191.0,800258.0,814468.0,755415.0,805951.0,861318.0,861946.0,871100.0,847742.0,867041.0,847366.0,833426.0,844360.0,841300.0,797549.0,796169.0,821427.0,791749.0,781993.0,809186.0,778441.0,762465.0,782707.0,731540.0,652446.0,743393.0,756294.0,763859.0,753745.0,766346.0,769865.0,771544.0,768781.0,747559.0,781063.0,771518.0,748862.0,792157.0,794954.0,782700.0,768188.0,802422.0,784238.0,824511.0,755238.0,822877.0,813048.0,763078.0,752541.0,720801.0
Southern,329673.0,1769979.0,1851380.0,2026084.0,1887113.0,1920621.0,1781367.0,1900535.0,2031098.0,2032579.0,2054167.0,1999086.0,2044595.0,1998198.0,2029915.0,2056546.0,2049092.0,1942532.0,1939170.0,2000689.0,1928405.0,1904644.0,1970874.0,1895992.0,1885509.0,1935565.0,1805399.0,1610198.0,1834651.0,1866488.0,1885160.0,1860199.0,1891298.0,1899981.0,1904126.0,1897307.0,1844932.0,1927617.0,1904061.0,1848147.0,1877162.0,1883791.0,1854750.0,1820363.0,1901487.0,1858397.0,1953831.0,1789676.0,1949958.0,1926667.0,1808253.0,1783284.0,1697492.0
Wyoming,2083288.0,6751000.0,7956000.0,8017000.0,8622000.0,8153000.0,8415000.0,8372000.0,8446000.0,8524000.0,8173000.0,8253000.0,8335000.0,8472000.0,8255000.0,8218000.0,8071000.0,8232000.0,8118000.0,7852000.0,7763000.0,7474000.0,7665000.0,8183000.0,8168990.0,7629015.0,8232044.0,8382008.0,8473354.0,8449174.0,9023017.0,8370488.0,8665734.0,8645096.0,8822537.0,9202168.0,8478605.0,8713972.0,8808737.0,8849566.0,8758220.0,9009218.0,8774869.0,8296483.0,8294204.0,8628447.0,8830067.0,8618636.0,8845577.0,8815128.0,8345861.0,8454425.0,6732148.0
Appalachian Total,853165.0,6199956.0,6485091.0,7097051.0,6610259.0,6727633.0,6239848.0,6657277.0,7114616.0,7119805.0,7195423.0,7002482.0,7161894.0,6999374.0,7120569.0,7213986.0,7187840.0,6814045.0,6802252.0,7018051.0,6764490.0,6681139.0,6913465.0,6650792.0,6590245.0,6765202.0,6243192.0,5568173.0,6344345.0,6454441.0,6519010.0,6432693.0,6540235.0,6570263.0,6584598.0,6561016.0,6379899.0,6665830.0,6584372.0,6391017.0,6584320.0,6607571.0,6505708.0,6385093.0,6669644.0,6518501.0,6853244.0,6277455.0,6839660.0,6757964.0,6342616.0,6255035.0,6015039.0
Interior Total,456443.0,2555580.0,2651003.0,2915013.0,2739308.0,2786126.0,2577233.0,2776399.0,2935253.0,2942971.0,2957758.0,2896927.0,2950851.0,2796408.0,2965242.0,3027783.0,3055492.0,2896529.0,2908249.0,3029726.0,2976792.0,2932948.0,2998604.0,2906936.0,2941582.0,2877868.0,2696336.0,2449907.0,2803932.0,2841713.0,2890614.0,2846601.0,2858406.0,2807818.0,2919779.0,2864605.0,2748206.0,2939551.0,2880833.0,2850461.0,2856275.0,2944125.0,2871099.0,2795738.0,2917228.0,2875788.0,2980102.0,2726338.0,2922564.0,2917418.0,2778615.0,2637799.0,2557776.0
Western Total,2584702.0,9545751.0,10879280.0,11216132.0,11601702.0,11185609.0,11227731.0,11372897.0,11653052.0,11733389.0,11416476.0,11409504.0,11563362.0,11627103.0,11344980.0,11348517.0,11190169.0,11188962.0,11069843.0,10897491.0,10698458.0,10373288.0,10665104.0,11069118.0,10963873.0,10375091.0,11084895.0,11047308.0,11245274.0,11443175.0,11943402.0,11133914.0,11624762.0,11546153.0,11615388.0,12041721.0,11601861.0,11920761.0,11988241.0,11929092.0,11898182.0,12054373.0,11787449.0,11228763.0,11222138.0,11713347.0,11624514.0,11405839.0,12019648.0,12032046.0,11458293.0,11107933.0,8948809.0
East of Miss River,1117805.0,8025596.0,8389204.0,9187270.0,8572039.0,8714268.0,8097268.0,8633864.0,9222567.0,9208279.0,9300956.0,9072938.0,9285079.0,9040950.0,9244672.0,9394955.0,9401237.0,8913045.0,8853858.0,9175278.0,8875422.0,8757604.0,9022968.0,8682833.0,8653652.0,8790533.0,8183123.0,7296520.0,8324240.0,8462384.0,8581982.0,8444862.0,8577480.0,8611563.0,8652716.0,8603918.0,8339319.0,8760374.0,8621003.0,8393903.0,8597468.0,8679663.0,8571016.0,8377843.0,8776437.0,8579864.0,8995333.0,8236333.0,8939521.0,8857585.0,8311515.0,8261558.0,7908678.0
West of Miss River,2776505.0,10275691.0,11626170.0,12040926.0,12379230.0,11985100.0,11947544.0,12172709.0,12480354.0,12587886.0,12268701.0,12235975.0,12391028.0,12381935.0,12186119.0,12195331.0,12032264.0,11986491.0,11926486.0,11769990.0,11564318.0,11229771.0,11554205.0,11944013.0,11842048.0,11227628.0,11841300.0,11768868.0,12069311.0,12276945.0,12771044.0,11968346.0,12445923.0,12312671.0,12467049.0,12863424.0,12390647.0,12765768.0,12832443.0,12776667.0,12741309.0,12926406.0,12593240.0,12031751.0,12032573.0,12527772.0,12462527.0,12173299.0,12842351.0,12849843.0,12268009.0,11739209.0,9612946.0
US Total,3894310.0,18301287.0,20015374.0,21228196.0,20951269.0,20699368.0,20044812.0,20806573.0,21702921.0,21796165.0,21569657.0,21308913.0,21676107.0,21422885.0,21430791.0,21590286.0,21433501.0,20899536.0,20780344.0,20945268.0,20439740.0,19987375.0,20577173.0,20626846.0,20495700.0,20018161.0,20024423.0,19065388.0,20393551.0,20739329.0,21353026.0,20413208.0,21023403.0,20924234.0,21119765.0,21467342.0,20729966.0,21526142.0,21453446.0,21170570.0,21338777.0,21606069.0,21164256.0,20409594.0,20809010.0,21107636.0,21457860.0,20409632.0,21781872.0,21707428.0,20579524.0,20000767.0,17521624.0
