state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Western,315096.0,473717.0,466103.0,479552.0,478535.0,450773.0,470736.0,486014.0,428438.0,421050.0,419636.0,436170.0,433213.0,418000.0,423055.0,423465.0,431621.0,425812.0,428474.0,419755.0,428575.0,413623.0,426359.0,448398.0,398705.0,400381.0,301128.0,357358.0,397922.0,411712.0,409595.0,405124.0,437835.0,421388.0,449677.0,434657.0,494660.0,489886.0,484656.0,472713.0,486999.0,485662.0,483680.0,471304.0,476816.0,493040.0,489691.0,436003.0,486402.0,498016.0,506220.0,398409.0,200396.0
Louisiana,56000.0,70000.0,73000.0,57000.0,42000.0,86000.0,72000.0,116000.0,96093.0,62402.0,72103.0,79112.0,18500.0,18500.0,18500.0,18500.0,105275.0,93343.0,93400.0,88550.0,77777.0,72109.0,92271.0,76817.0,76817.0,66741.0,82000.0,63000.0,65985.0,85866.0,104484.0,67980.0,89924.0,84615.0,70805.0,92766.0,84435.0,86062.0,84163.0,59297.0,85125.0,79777.0,85523.0,78819.0,27689.0,86702.0,93195.0,86886.0,81858.0,83328.0,83328.0,61392.0,32299.0
Maryland,59072.0,88807.0,87380.0,89901.0,89710.0,84506.0,88248.0,91112.0,85573.0,84097.0,83815.0,87117.0,86527.0,83488.0,84498.0,84580.0,86209.0,85048.0,85580.0,83839.0,85600.0,82614.0,85158.0,89560.0,79634.0,79969.0,60145.0,71376.0,79478.0,82232.0,81810.0,80917.0,87450.0,84165.0,89815.0,86815.0,134727.0,133427.0,134512.0,131197.0,135162.0,134791.0,134241.0,130806.0,132336.0,136839.0,135909.0,75434.0,84153.0,86163.0,87582.0,68930.0,36856.0
Mississippi,45600.0,36000.0,36000.0,38000.0,13000.0,14000.0,14000.0,27000.0,20814.0,20814.0,20814.0,10258.0,10792.0,64181.0,40980.0,62233.0,48074.0,36945.0,36656.0,36656.0,23589.0,55970.0,57044.0,61803.0,61803.0,38525.0,38525.0,38000.0,37247.0,18397.0,41510.0,58370.0,46324.0,66858.0,79136.0,65103.0,57222.0,57339.0,18777.0,9920.0,63917.0,47621.0,47621.0,58711.0,31982.0,42211.0,55151.0,77511.0,58751.0,79580.0,90181.0,59654.0,26414.0
Missouri,4112.0,6179.0,6080.0,6255.0,6242.0,5880.0,6140.0,6340.0,2908.0,2858.0,2848.0,2961.0,2941.0,2837.0,2872.0,2874.0,2930.0,2890.0,2908.0,2849.0,2909.0,2808.0,2894.0,3044.0,2910.0,2922.0,2198.0,2608.0,2904.0,3005.0,2989.0,2957.0,3080.0,2964.0,3052.0,2950.0,3052.0,3023.0,3769.0,3677.0,3788.0,3777.0,3762.0,3666.0,3708.0,3835.0,3809.0,4366.0,4871.0,4987.0,5070.0,3990.0,1896.0
Montana,506004.0,760736.0,748509.0,770106.0,768473.0,723890.0,755949.0,780483.0,720855.0,708425.0,706045.0,733865.0,728890.0,703293.0,711797.0,712488.0,726211.0,716436.0,720916.0,706246.0,721085.0,695929.0,717357.0,754438.0,685255.0,688136.0,517550.0,614193.0,683909.0,707610.0,703973.0,696288.0,744300.0,716341.0,756590.0,731319.0,741482.0,734325.0,741383.0,723113.0,790116.0,787947.0,784731.0,764653.0,773595.0,799918.0,794485.0,667279.0,744411.0,762187.0,774742.0,609742.0,298359.0
New Mexico,368872.0,554567.0,545654.0,561398.0,560207.0,527707.0,551078.0,568963.0,522480.0,513471.0,511746.0,531910.0,528304.0,509752.0,515915.0,516416.0,526362.0,519278.0,522525.0,511891.0,522647.0,504414.0,519945.0,546821.0,496677.0,498765.0,375123.0,445171.0,495702.0,512880.0,510244.0,504674.0,539473.0,519208.0,548381.0,530065.0,548399.0,543105.0,542368.0,529002.0,544989.0,543493.0,541275.0,527426.0,533594.0,551750.0,548003.0,459111.0,512180.0,524411.0,533049.0,419524.0,202422.0
North Dakota,389424.0,585463.0,576053.0,592675.0,591418.0,557106.0,581779.0,600661.0,569736.0,559913.0,558032.0,580019.0,576087.0,555857.0,562578.0,563124.0,573970.0,566244.0,569785.0,558190.0,569918.0,550036.0,566972.0,596279.0,541599.0,543877.0,409052.0,485435.0,540536.0,559268.0,556394.0,550320.0,588266.0,566169.0,597980.0,578007.0,597999.0,592227.0,553590.0,539948.0,556266.0,554739.0,552475.0,538339.0,544635.0,563167.0,559342.0,527804.0,588813.0,602874.0,612804.0,482293.0,226992.0
Ohio,300672.0,452036.0,444770.0,457604.0,456633.0,430142.0,449191.0,463770.0,437214.0,429675.0,428232.0,445105.0,442087.0,426563.0,431720.0,432139.0,440463.0,434534.0,437251.0,428353.0,437354.0,422096.0,435093.0,457583.0,437496.0,439336.0,330427.0,392127.0,436638.0,451769.0,449447.0,444541.0,463009.0,445617.0,458888.0,443561.0,435958.0,431749.0,422077.0,411675.0,424117.0,422953.0,421226.0,410449.0,415249.0,429378.0,426462.0,350280.0,390769.0,400100.0,406691.0,320076.0,152598.0
Oklahoma,19872.0,29877.0,29397.0,30245.0,30181.0,28430.0,29689.0,30653.0,28149.0,27664.0,27571.0,28657.0,28463.0,27464.0,27796.0,27823.0,28358.0,27977.0,28152.0,27579.0,28158.0,27176.0,28013.0,29461.0,28167.0,28286.0,21274.0,25246.0,28112.0,29086.0,28937.0,28621.0,29810.0,28690.0,29545.0,28558.0,29546.0,29260.0,29020.0,28305.0,29160.0,29080.0,28962.0,28221.0,28551.0,29522.0,29322.0,25858.0,28847.0,29536.0,30023.0,23629.0,11636.0
Pennsylvania Total,986804.0,1483572.0,1459728.0,1501846.0,1498661.0,1411715.0,1474238.0,1522084.0,1407750.0,1383477.0,1378829.0,1433158.0,1423442.0,1373455.0,1390063.0,1391410.0,1418211.0,1399122.0,1407870.0,1379221.0,1408200.0,1359073.0,1400920.0,1473334.0,1260335.0,1265634.0,951889.0,1129637.0,1257861.0,1301451.0,1294762.0,1280629.0,1382940.0,1330992.0,1419303.0,1371896.0,1419348.0,1405648.0,1441256.0,1405738.0,1448221.0,1444247.0,1438352.0,1401550.0,1417941.0,1466188.0,1456230.0,1212080.0,1352187.0,1384476.0,1407281.0,1107568.0,542288.0
Anthracite,60456.0,90888.0,89428.0,92008.0,91813.0,86486.0,90317.0,93248.0,82811.0,81383.0,81110.0,84306.0,83734.0,80794.0,81771.0,81850.0,83427.0,82304.0,82818.0,81133.0,82838.0,79948.0,82409.0,86669.0,27345.0,27460.0,20653.0,24510.0,27292.0,28237.0,28092.0,27786.0,28940.0,27853.0,28682.0,27724.0,28683.0,28406.0,28496.0,27793.0,28633.0,28555.0,28438.0,27710.0,28035.0,28988.0,28792.0,28776.0,32103.0,32869.0,33411.0,26295.0,13215.0
Bituminous,926348.0,1392684.0,1370300.0,1409838.0,1406848.0,1325229.0,1383921.0,1428836.0,1324939.0,1302094.0,1297719.0,1348852.0,1339708.0,1292661.0,1308292.0,1309560.0,1334784.0,1316818.0,1325052.0,1298088.0,1325362.0,1279125.0,1318511.0,1386665.0,1232990.0,1238174.0,931236.0,1105127.0,1230569.0,1273214.0,1266670.0,1252843.0,1354000.0,1303139.0,1390621.0,1344172.0,1390665.0,1377242.0,1412760.0,1377945.0,1419588.0,1415692.0,1409914.0,1373840.0,1389906.0,1437200.0,1427438.0,1183304.0,1320084.0,1351607.0,1373870.0,1081273.0,529073.0
Tennessee,38144.0,57347.0,56426.0,58054.0,57931.0,54570.0,56986.0,58836.0,59306.0,58283.0,58087.0,60376.0,59967.0,57861.0,58561.0,58617.0,59746.0,58942.0,59311.0,58104.0,59325.0,57255.0,59018.0,62069.0,59344.0,59594.0,44821.0,53190.0,59228.0,61280.0,60965.0,60300.0,62805.0,60446.0,62246.0,60167.0,64738.0,64113.0,63609.0,62041.0,63916.0,63741.0,63481.0,61857.0,62580.0,64709.0,64270.0,53845.0,60068.0,61503.0,62516.0,49202.0,26986.0
Texas,632972.0,951619.0,936324.0,963340.0,961297.0,905527.0,945631.0,976321.0,840284.0,825796.0,823022.0,855451.0,849651.0,819814.0,829727.0,830531.0,846528.0,835134.0,840356.0,823255.0,840553.0,811229.0,836208.0,879431.0,807195.0,810589.0,609647.0,723487.0,805610.0,833528.0,829244.0,820192.0,872063.0,839305.0,881940.0,852482.0,899608.0,890924.0,896849.0,874747.0,901183.0,898710.0,895042.0,872141.0,882340.0,912364.0,906166.0,860605.0,960084.0,983010.0,999202.0,786399.0,374135.0
Utah,360132.0,541428.0,532726.0,548097.0,546935.0,515204.0,538021.0,555483.0,513172.0,504324.0,502629.0,522434.0,518892.0,500670.0,506724.0,507216.0,516985.0,510027.0,513216.0,502772.0,513336.0,495427.0,510682.0,537079.0,513504.0,515663.0,387832.0,460253.0,512496.0,530256.0,527530.0,521772.0,543448.0,523034.0,538612.0,520621.0,538629.0,533430.0,531038.0,517951.0,533605.0,532140.0,529968.0,516408.0,522447.0,540225.0,536555.0,449520.0,501481.0,513456.0,521914.0,410760.0,217238.0
Virginia,375504.0,564541.0,555467.0,571494.0,570282.0,537197.0,560988.0,579195.0,564233.0,554505.0,552642.0,574417.0,570523.0,550488.0,557144.0,557684.0,568426.0,560775.0,564282.0,552799.0,564414.0,544723.0,561496.0,590520.0,525076.0,527284.0,396573.0,470625.0,524046.0,542206.0,539419.0,533531.0,576609.0,554950.0,592204.0,572424.0,592223.0,586507.0,572973.0,558853.0,575742.0,574162.0,571818.0,557188.0,563704.0,582885.0,578926.0,510545.0,569560.0,583160.0,592766.0,466523.0,234462.0
Washington,59880.0,90021.0,88574.0,91130.0,90937.0,85661.0,89455.0,92358.0,71580.0,70346.0,70110.0,72872.0,72378.0,69836.0,70681.0,70749.0,72112.0,71141.0,71586.0,70130.0,71603.0,69105.0,71233.0,74915.0,68045.0,68331.0,51392.0,60989.0,67912.0,70265.0,69904.0,69141.0,73908.0,71132.0,75129.0,72619.0,90157.0,89287.0,85020.0,82924.0,85431.0,85196.0,84848.0,82677.0,83644.0,86490.0,85903.0,84960.0,94781.0,97044.0,98643.0,77635.0,34824.0
West Virginia Total,2088152.0,3139359.0,3088903.0,3178028.0,3171288.0,2987306.0,3119606.0,3220853.0,2899989.0,2849985.0,2840412.0,2952331.0,2932315.0,2829340.0,2863552.0,2866329.0,2921538.0,2882215.0,2900237.0,2841218.0,2900916.0,2799712.0,2885919.0,3035093.0,2698733.0,2710081.0,2038263.0,2418871.0,2693436.0,2786775.0,2772450.0,2742186.0,2963597.0,2852273.0,3043751.0,2942086.0,3043848.0,3014467.0,3036887.0,2962048.0,3051564.0,3043189.0,3030767.0,2953223.0,2987758.0,3089422.0,3068437.0,2645358.0,2951138.0,3021609.0,3071381.0,2417259.0,1199885.0
Northern,467544.0,702911.0,691614.0,711569.0,710060.0,668866.0,698488.0,721158.0,669609.0,658063.0,655853.0,681695.0,677073.0,653296.0,661196.0,661837.0,674585.0,665505.0,669666.0,656039.0,669823.0,646455.0,666360.0,700805.0,623139.0,625759.0,470636.0,558519.0,621916.0,643468.0,640160.0,633172.0,684296.0,658591.0,702804.0,679329.0,702826.0,696042.0,680637.0,663864.0,683926.0,682049.0,679265.0,661886.0,669626.0,692411.0,687708.0,545831.0,608924.0,623465.0,633734.0,498766.0,266507.0
Southern,1620608.0,2436448.0,2397289.0,2466459.0,2461228.0,2318440.0,2421118.0,2499695.0,2230380.0,2191922.0,2184559.0,2270636.0,2255242.0,2176044.0,2202356.0,2204492.0,2246953.0,2216710.0,2230571.0,2185179.0,2231093.0,2153257.0,2219559.0,2334288.0,2075594.0,2084322.0,1567627.0,1860352.0,2071520.0,2143307.0,2132290.0,2109014.0,2279301.0,2193682.0,2340947.0,2262757.0,2341022.0,2318425.0,2356250.0,2298184.0,2367638.0,2361140.0,2351502.0,2291337.0,2318132.0,2397011.0,2380729.0,2099527.0,2342214.0,2398144.0,2437647.0,1918493.0,933378.0
Wyoming,5585292.0,7532628.0,7569606.0,7348603.0,7262610.0,7424846.0,7437745.0,7425000.0,6592000.0,6712000.0,6461000.0,6628000.0,6581000.0,6604000.0,6592000.0,6615000.0,6496047.0,6542000.0,6752000.0,6609000.0,6704000.0,6551000.0,6224000.0,6320000.0,6248000.0,6732000.0,6760000.0,6772000.0,6856000.0,6939000.0,7120000.0,6965000.0,7001000.0,6846000.0,7024489.0,7313210.0,7447000.0,7300000.0,7531000.0,7214000.0,7456000.0,7371000.0,7480000.0,7339000.0,7466000.0,7502000.0,7576000.0,7566000.0,7689000.0,7836000.0,7763000.0,7106000.0,3194670.0
Appalachian Total,5434116.0,8169728.0,8038422.0,8270359.0,8252818.0,7774031.0,8118322.0,8381803.0,7708544.0,7575627.0,7550180.0,7847674.0,7794470.0,7520751.0,7611690.0,7619070.0,7765824.0,7661297.0,7709203.0,7552324.0,7711008.0,7441995.0,7671144.0,8067669.0,7182234.0,7212436.0,5424505.0,6437428.0,7168139.0,7416543.0,7378423.0,7297882.0,7852824.0,7557844.0,8032448.0,7764155.0,8074837.0,7996895.0,7994294.0,7797286.0,8032929.0,8010884.0,7978184.0,7774057.0,7864969.0,8132587.0,8077348.0,6886243.0,7682232.0,7865678.0,7995242.0,6292470.0,3135218.0
Interior Total,1930820.0,2856069.0,2814870.0,2878943.0,2833039.0,2716872.0,2818765.0,2964458.0,2602561.0,2526011.0,2527507.0,2619887.0,2542653.0,2507781.0,2513904.0,2537535.0,2657472.0,2600707.0,2615922.0,2560486.0,2587814.0,2527784.0,2622910.0,2740075.0,2515724.0,2492364.0,1915872.0,2231593.0,2475669.0,2558914.0,2588029.0,2541728.0,2710262.0,2628797.0,2758817.0,2679605.0,2953828.0,2928428.0,2890777.0,2788355.0,2950354.0,2921022.0,2915367.0,2848566.0,2802411.0,2964980.0,2965148.0,2734753.0,3008077.0,3098848.0,3157813.0,2469773.0,1215415.0
Western Total,7879072.0,10981120.0,10962674.0,10839573.0,10746177.0,10706312.0,10864539.0,10963012.0,9861591.0,9925216.0,9663421.0,9956603.0,9887036.0,9793939.0,9820509.0,9846642.0,9789933.0,9791551.0,10021870.0,9812331.0,9974636.0,9707536.0,9477727.0,9741914.0,9383151.0,9880335.0,9127874.0,9582033.0,9984996.0,10176430.0,10340790.0,10150631.0,10391234.0,10108885.0,10456166.0,10630264.0,10942588.0,10761846.0,10941903.0,10540846.0,10928538.0,10834006.0,10928871.0,10699628.0,10865929.0,11017618.0,11067740.0,10599419.0,11073055.0,11300866.0,11284939.0,9877860.0,4555941.0
East of Miss River,6649136.0,9963851.0,9804288.0,10088138.0,10041823.0,9461001.0,9879383.0,10212565.0,9340209.0,9179516.0,9148752.0,9497856.0,9434068.0,9156539.0,9243281.0,9273456.0,9436718.0,9299220.0,9356847.0,9167185.0,9345962.0,9053115.0,9331223.0,9815368.0,8779405.0,8792784.0,6622642.0,7851575.0,8737740.0,9020396.0,8997239.0,8916340.0,9564543.0,9227539.0,9802290.0,9463492.0,10008391.0,9912456.0,9866516.0,9614977.0,9959250.0,9915798.0,9875517.0,9635153.0,9720414.0,10060307.0,10005200.0,8638521.0,9609339.0,9858228.0,10029905.0,7882483.0,3928711.0
West of Miss River,8594872.0,12043066.0,12011678.0,11900737.0,11790211.0,11736214.0,11922243.0,12096708.0,10832487.0,10847338.0,10592356.0,10926308.0,10790091.0,10665932.0,10702822.0,10729791.0,10776511.0,10754335.0,10990148.0,10757956.0,10927496.0,10624200.0,10440558.0,10734290.0,10301704.0,10792351.0,9845609.0,10399479.0,10891064.0,11131491.0,11310003.0,11073901.0,11389777.0,11067987.0,11445141.0,11610532.0,11962862.0,11774713.0,11960458.0,11511510.0,11952571.0,11850114.0,11946905.0,11687098.0,11812895.0,12054878.0,12105036.0,11581894.0,12154025.0,12407164.0,12408089.0,10757620.0,4977863.0
US Total,15244008.0,22006917.0,21815966.0,21988875.0,21832034.0,21197215.0,21801626.0,22309273.0,20172696.0,20026854.0,19741108.0,20424164.0,20224159.0,19822471.0,19946103.0,20003247.0,20213229.0,20053555.0,20346995.0,19925141.0,20273458.0,19677315.0,19771781.0,20549658.0,19081109.0,19585135.0,16468251.0,18251054.0,19628804.0,20151887.0,20307242.0,19990241.0,20954320.0,20295526.0,21247431.0,21074024.0,21971253.0,21687169.0,21826974.0,21126487.0,21911821.0,21765912.0,21822422.0,21322251.0,21533309.0,22115185.0,22110236.0,20220415.0,21763364.0,22265392.0,22437994.0,18640103.0,8906574.0
