state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Texas,504367.0,949603.0,807931.0,789803.0,798775.0,828434.0,828030.0,775352.0,812929.0,817733.0,872131.0,792562.0,847888.0,843412.0,821952.0,849238.0,840462.0,842782.0,814744.0,830183.0,840831.0,828461.0,850430.0,857014.0,794127.0,823882.0,694074.0,723601.0,804629.0,800384.0,822089.0,809038.0,832796.0,814709.0,826483.0,784908.0,844426.0,867249.0,848875.0,857557.0,862832.0,870556.0,836454.0,842687.0,825996.0,849897.0,972398.0,876548.0,992298.0,964507.0,1031371.0,921035.0,568249.0
Utah,241630.0,496007.0,486266.0,475355.0,480754.0,498605.0,498362.0,466657.0,489273.0,492165.0,519489.0,472093.0,505048.0,502382.0,489599.0,505852.0,500625.0,502007.0,485306.0,494502.0,500845.0,493477.0,506563.0,510484.0,486222.0,504440.0,424963.0,443041.0,492652.0,490053.0,503343.0,495352.0,509899.0,498824.0,506033.0,480578.0,503483.0,517091.0,506135.0,511312.0,514457.0,523628.0,503116.0,506865.0,496826.0,511202.0,508595.0,458463.0,519004.0,504468.0,487460.0,435312.0,325634.0
Virginia,286700.0,563342.0,516645.0,505052.0,510789.0,529755.0,529497.0,495811.0,519840.0,522913.0,588248.0,534579.0,571896.0,568877.0,554402.0,572806.0,566887.0,568452.0,549541.0,559954.0,567136.0,558792.0,573610.0,578051.0,550754.0,571390.0,481364.0,501841.0,558037.0,555093.0,570146.0,561095.0,577572.0,565028.0,573194.0,544360.0,594513.0,610581.0,597645.0,603758.0,607472.0,594978.0,571670.0,575930.0,564523.0,580858.0,577896.0,520932.0,589723.0,573207.0,586629.0,523872.0,368752.0
Washington,51903.0,93746.0,91630.0,89574.0,90591.0,93955.0,93909.0,87935.0,92197.0,92741.0,101107.0,91883.0,98297.0,97778.0,95290.0,98453.0,97436.0,97705.0,94454.0,96244.0,97479.0,96045.0,98591.0,99355.0,101023.0,104808.0,88295.0,92051.0,102359.0,101819.0,104580.0,102920.0,105942.0,103642.0,105139.0,99850.0,114673.0,117772.0,115277.0,116456.0,117172.0,111821.0,107441.0,108241.0,106098.0,109168.0,108611.0,97905.0,110834.0,107730.0,124216.0,110927.0,71799.0
West Virginia Total,1500485.0,2918923.0,2828093.0,2764636.0,2796040.0,2899859.0,2898445.0,2714053.0,2845586.0,2862404.0,2927426.0,2660341.0,2846051.0,2831027.0,2758992.0,2850581.0,2821125.0,2828912.0,2734799.0,2786621.0,2822365.0,2780840.0,2854583.0,2876682.0,2726017.0,2828157.0,2382563.0,2483920.0,2762068.0,2747495.0,2822003.0,2777202.0,2858759.0,2796670.0,2837087.0,2694370.0,2903914.0,2982400.0,2919214.0,2949071.0,2967212.0,3022665.0,2904258.0,2925898.0,2867947.0,2950932.0,2935886.0,2646494.0,2995970.0,2912063.0,2716559.0,2425942.0,1694380.0
Northern,290675.0,602277.0,609741.0,596059.0,602830.0,625214.0,624909.0,585154.0,613512.0,617138.0,678782.0,616853.0,659914.0,656430.0,639727.0,660964.0,654134.0,655940.0,634118.0,646134.0,654422.0,644793.0,661892.0,667016.0,643641.0,667757.0,562548.0,586479.0,652153.0,648712.0,666304.0,655726.0,674983.0,660323.0,669866.0,636169.0,695945.0,714755.0,699612.0,706767.0,711115.0,697355.0,670037.0,675030.0,661660.0,680805.0,677334.0,610569.0,691196.0,671838.0,629587.0,562234.0,423258.0
Southern,1209810.0,2316646.0,2218352.0,2168577.0,2193210.0,2274645.0,2273536.0,2128899.0,2232074.0,2245266.0,2248644.0,2043488.0,2186137.0,2174597.0,2119265.0,2189617.0,2166991.0,2172972.0,2100681.0,2140487.0,2167943.0,2136047.0,2192691.0,2209666.0,2082376.0,2160400.0,1820015.0,1897441.0,2109915.0,2098783.0,2155699.0,2121476.0,2183776.0,2136347.0,2167221.0,2058201.0,2207969.0,2267645.0,2219602.0,2242304.0,2256097.0,2325310.0,2234221.0,2250868.0,2206287.0,2270127.0,2258552.0,2035925.0,2304774.0,2240225.0,2086972.0,1863708.0,1271122.0
Wyoming,4172330.0,7354000.0,7121000.0,7219000.0,7010000.0,7221000.0,7142000.0,7073000.0,7169000.0,7020000.0,7202000.0,6693000.0,7020000.0,7088000.0,6882000.0,6978000.0,6833000.0,7053000.0,6909000.0,6921000.0,6945650.0,7115000.0,6933000.0,7066000.0,6848000.0,7195000.0,7279000.0,6934000.0,7055000.0,6983000.0,7164000.0,7162000.0,7222000.0,7332000.0,7497000.0,7410000.0,7277000.0,7507000.0,7511000.0,7511000.0,7584000.0,7532000.0,7580000.0,7289000.0,7319000.0,7610000.0,7369000.0,7321000.0,7308000.0,7257000.0,7351000.0,7351000.0,4406075.0
Appalachian Total,3894229.0,7598372.0,7330217.0,7165741.0,7247138.0,7516230.0,7512564.0,7034633.0,7375559.0,7419150.0,7716131.0,7012146.0,7501640.0,7462041.0,7272169.0,7513581.0,7435940.0,7456465.0,7208401.0,7344994.0,7439207.0,7329758.0,7524131.0,7582378.0,7229286.0,7500160.0,6318462.0,6587254.0,7324892.0,7286244.0,7483837.0,7365026.0,7581313.0,7416655.0,7523840.0,7145361.0,7482894.0,7685141.0,7522319.0,7599257.0,7646003.0,7762959.0,7458859.0,7514437.0,7365605.0,7578730.0,7540089.0,6796857.0,7694401.0,7478906.0,7305782.0,6524211.0,4598750.0
Interior Total,1543565.0,3026193.0,2554468.0,2516626.0,2566138.0,2627084.0,2639414.0,2441799.0,2579979.0,2608380.0,2745845.0,2521350.0,2694658.0,2646353.0,2541877.0,2598659.0,2615635.0,2683563.0,2625628.0,2617270.0,2707086.0,2648806.0,2793714.0,2819967.0,2769488.0,2874774.0,2398621.0,2498315.0,2795644.0,2797308.0,2872598.0,2847785.0,2858258.0,2847463.0,2895619.0,2668025.0,2777184.0,2867142.0,2810505.0,2878334.0,2881809.0,2824795.0,2756969.0,2746578.0,2732827.0,2761083.0,2791268.0,2559457.0,2848683.0,2809209.0,2859462.0,2572653.0,1705979.0
Western Total,5907559.0,10701115.0,10308208.0,10334691.0,10161083.0,10489086.0,10408492.0,10131685.0,10375920.0,10245872.0,10656808.0,9832606.0,10378772.0,10429043.0,10138030.0,10342118.0,10162356.0,10391546.0,10136479.0,10209636.0,10276469.0,10396814.0,10304566.0,10463668.0,10066479.0,10534071.0,10091980.0,9866648.0,10316043.0,10226836.0,10495805.0,10440911.0,10597202.0,10633898.0,10846615.0,10591115.0,10618042.0,10938342.0,10869643.0,10903997.0,10997867.0,11035895.0,10946637.0,10680722.0,10643545.0,11030743.0,10872815.0,10479440.0,10883521.0,10732384.0,10828175.0,10456188.0,6508719.0
East of Miss River,4873065.0,9524024.0,8958042.0,8758165.0,8880216.0,9196795.0,9187741.0,8599459.0,9002041.0,9071811.0,9467491.0,8632354.0,9223182.0,9169478.0,8937776.0,9207495.0,9155988.0,9172675.0,8877046.0,9027378.0,9158049.0,9024489.0,9340843.0,9408738.0,9074943.0,9416708.0,7945702.0,8262355.0,9181426.0,9155858.0,9402961.0,9258320.0,9486490.0,9303515.0,9440715.0,8951718.0,9296055.0,9568039.0,9363971.0,9494516.0,9552374.0,9590342.0,9247869.0,9309997.0,9117184.0,9396066.0,9252971.0,8353085.0,9420789.0,9186110.0,8990478.0,8036669.0,5650010.0
West of Miss River,6472288.0,11801656.0,11234851.0,11258893.0,11094143.0,11435605.0,11372729.0,11008658.0,11329417.0,11201591.0,11651293.0,10733748.0,11351888.0,11367959.0,11014300.0,11246863.0,11057943.0,11358899.0,11093462.0,11144522.0,11264713.0,11350889.0,11281568.0,11457275.0,10990310.0,11492297.0,10863361.0,10689862.0,11255153.0,11154530.0,11449279.0,11395402.0,11550283.0,11594501.0,11825359.0,11452783.0,11582065.0,11922586.0,11838496.0,11887072.0,11973305.0,12033307.0,11914596.0,11631740.0,11624793.0,11974490.0,11951201.0,11482669.0,12005816.0,11834389.0,12002941.0,11516383.0,7163438.0
US Total,11345353.0,21325680.0,20192893.0,20017058.0,19974359.0,20632400.0,20560470.0,19608117.0,20331458.0,20273402.0,21118784.0,19366102.0,20575070.0,20537437.0,19952076.0,20454358.0,20213931.0,20531574.0,19970508.0,20171900.0,20422762.0,20375378.0,20622411.0,20866013.0,20065253.0,20909005.0,18809063.0,18952217.0,20436579.0,20310388.0,20852240.0,20653722.0,21036773.0,20898016.0,21266074.0,20404501.0,20878120.0,21490625.0,21202467.0,21381588.0,21525679.0,21623649.0,21162465.0,20941737.0,20741977.0,21370556.0,21204172.0,19835754.0,21426605.0,21020499.0,20993419.0,19553052.0,12813448.0
