state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Western,23270.0,531164.0,533528.0,513534.0,519734.0,520027.0,528855.0,530537.0,534608.0,528832.0,529521.0,538142.0,531822.0,525313.0,525593.0,531616.0,511664.0,532909.0,532787.0,506499.0,481396.0,521332.0,512394.0,522073.0,518192.0,523170.0,561362.0,507529.0,571770.0,567227.0,583709.0,564739.0,579502.0,574369.0,567314.0,567491.0,571984.0,579115.0,576662.0,577396.0,549150.0,536086.0,574289.0,572085.0,571781.0,565213.0,578444.0,560561.0,563936.0,443306.0,471300.0,480988.0,473801.0
Louisiana,13373.0,86735.0,112956.0,132464.0,84488.0,62335.0,76918.0,110402.0,88861.0,92016.0,74397.0,114101.0,83046.0,60360.0,18500.0,19009.0,98287.0,90465.0,74236.0,31174.0,98326.0,91635.0,58742.0,96533.0,79888.0,95238.0,93301.0,104573.0,96404.0,91749.0,112401.0,83333.0,93299.0,101170.0,74034.0,74034.0,90566.0,74476.0,78706.0,73681.0,97773.0,52299.0,49614.0,47368.0,91037.0,97205.0,97205.0,97205.0,94182.0,95645.0,104578.0,104578.0,85492.0
Maryland,967.0,97997.0,98433.0,100759.0,101975.0,102033.0,103765.0,104095.0,104894.0,103760.0,103896.0,105587.0,104347.0,103070.0,102443.0,103617.0,99728.0,103869.0,103845.0,98721.0,93829.0,101613.0,99870.0,101757.0,101001.0,101971.0,99536.0,89990.0,101381.0,100575.0,103498.0,100134.0,102752.0,101842.0,100591.0,100622.0,101419.0,102683.0,102248.0,102379.0,97370.0,95054.0,101828.0,101437.0,101383.0,100218.0,102564.0,98099.0,98689.0,93231.0,99118.0,101155.0,99644.0
Mississippi,8250.0,86007.0,69230.0,35007.0,35007.0,52596.0,76210.0,79088.0,52001.0,61577.0,61577.0,80916.0,73517.0,73517.0,42636.0,71244.0,71244.0,80197.0,16486.0,77358.0,77358.0,79671.0,61222.0,37968.0,110353.0,75621.0,78480.0,84679.0,47351.0,37356.0,84802.0,84802.0,91856.0,65718.0,65718.0,65718.0,104028.0,73481.0,73481.0,73481.0,73481.0,75625.0,75625.0,94326.0,94326.0,91529.0,91529.0,91529.0,51889.0,51889.0,51889.0,51889.0,98448.0
Missouri,-2.0,9534.0,9576.0,10197.0,10320.0,10326.0,10501.0,10534.0,10615.0,10501.0,10514.0,10685.0,10560.0,10431.0,10620.0,10742.0,10339.0,10768.0,10765.0,10234.0,9727.0,10534.0,10353.0,10549.0,10471.0,10571.0,10158.0,9184.0,10346.0,10264.0,10562.0,10219.0,10486.0,10393.0,10266.0,10269.0,10350.0,10479.0,10435.0,10448.0,9937.0,9701.0,10392.0,10352.0,10347.0,10228.0,10467.0,10256.0,10318.0,9332.0,9921.0,10125.0,9974.0
Montana,90636.0,783685.0,787173.0,773041.0,782373.0,782814.0,796103.0,798636.0,804764.0,796069.0,797107.0,810083.0,800571.0,790772.0,840578.0,850210.0,818301.0,852279.0,852082.0,712972.0,677637.0,733852.0,721271.0,734896.0,729432.0,736440.0,727744.0,657955.0,741235.0,735346.0,756713.0,732121.0,751260.0,744605.0,735459.0,735688.0,741513.0,750758.0,747578.0,748530.0,711912.0,694976.0,744501.0,741645.0,741250.0,732736.0,749889.0,705926.0,710176.0,642302.0,682863.0,696900.0,686487.0
New Mexico,10417.0,542183.0,544596.0,548492.0,555114.0,555427.0,564856.0,566653.0,571001.0,564832.0,565568.0,574775.0,568026.0,561074.0,542065.0,548277.0,527700.0,549611.0,549484.0,522373.0,496484.0,537671.0,528453.0,538435.0,534432.0,539567.0,512939.0,463749.0,522449.0,518298.0,533358.0,516024.0,529514.0,524824.0,518377.0,518539.0,522644.0,529160.0,526919.0,527590.0,501780.0,489843.0,524750.0,522737.0,522459.0,516458.0,528548.0,495936.0,498922.0,488727.0,519589.0,530269.0,522347.0
North Dakota,2.0,488714.0,490889.0,497515.0,503521.0,503805.0,512358.0,513988.0,517931.0,512336.0,513004.0,521355.0,515233.0,508927.0,490839.0,496463.0,477831.0,497671.0,497557.0,473007.0,449565.0,486860.0,478513.0,487552.0,483927.0,488576.0,577541.0,522157.0,588249.0,583575.0,600532.0,581015.0,596204.0,590923.0,583664.0,583846.0,588469.0,595806.0,593282.0,594037.0,564977.0,551536.0,590840.0,588574.0,588260.0,581504.0,595116.0,546592.0,549883.0,497329.0,528735.0,539603.0,531541.0
Ohio,14090.0,413673.0,415514.0,413408.0,418399.0,418635.0,425742.0,427096.0,430374.0,425724.0,426279.0,433218.0,428131.0,422891.0,417971.0,422761.0,406895.0,423790.0,423692.0,402787.0,382824.0,414583.0,407475.0,415172.0,412086.0,416045.0,450650.0,407433.0,459004.0,455358.0,468589.0,453360.0,465212.0,461091.0,455427.0,455569.0,459176.0,464901.0,462932.0,463521.0,440846.0,430358.0,461027.0,459258.0,459014.0,453741.0,464363.0,447279.0,449972.0,406967.0,432667.0,441560.0,434963.0
Oklahoma,1.0,32457.0,32601.0,33376.0,33779.0,33798.0,34371.0,34481.0,34745.0,34370.0,34415.0,34975.0,34564.0,34141.0,34394.0,34788.0,33483.0,34873.0,34865.0,33145.0,31502.0,34115.0,33531.0,34164.0,33910.0,34236.0,34400.0,31101.0,35038.0,34760.0,35770.0,34607.0,35512.0,35197.0,34765.0,34776.0,35051.0,35488.0,35338.0,35383.0,33652.0,32851.0,35192.0,35057.0,35039.0,34636.0,35447.0,33885.0,34089.0,30831.0,32778.0,33451.0,32952.0
Pennsylvania Total,17789.0,1141520.0,1146601.0,1128498.0,1142122.0,1142766.0,1162166.0,1165863.0,1174808.0,1162116.0,1163631.0,1182574.0,1168687.0,1154383.0,1215748.0,1229679.0,1183529.0,1232670.0,1232386.0,1171580.0,1113516.0,1205892.0,1185216.0,1207606.0,1198627.0,1210143.0,1222015.0,1104827.0,1244670.0,1234781.0,1270660.0,1229366.0,1261504.0,1250328.0,1234971.0,1235356.0,1245136.0,1260660.0,1255320.0,1256919.0,1195431.0,1166992.0,1250154.0,1245358.0,1244695.0,1230399.0,1259200.0,1180377.0,1187483.0,1052696.0,1119172.0,1142177.0,1125111.0
Anthracite,157.0,30413.0,30549.0,30052.0,30415.0,30432.0,30949.0,31047.0,31285.0,30947.0,30988.0,31492.0,31122.0,30741.0,38529.0,38971.0,37508.0,39065.0,39056.0,37129.0,35289.0,38217.0,37561.0,38271.0,37986.0,38351.0,50166.0,45355.0,51096.0,50690.0,52163.0,50468.0,51787.0,51328.0,50698.0,50714.0,51115.0,51752.0,51533.0,51599.0,49075.0,47907.0,51321.0,51124.0,51097.0,50510.0,51692.0,61442.0,61812.0,34608.0,36793.0,37549.0,36988.0
Bituminous,17632.0,1111107.0,1116052.0,1098446.0,1111707.0,1112334.0,1131217.0,1134816.0,1143523.0,1131169.0,1132643.0,1151082.0,1137565.0,1123642.0,1177219.0,1190708.0,1146021.0,1193605.0,1193330.0,1134451.0,1078227.0,1167675.0,1147655.0,1169335.0,1160641.0,1171792.0,1171849.0,1059472.0,1193574.0,1184091.0,1218497.0,1178898.0,1209717.0,1199000.0,1184273.0,1184642.0,1194021.0,1208908.0,1203787.0,1205320.0,1146356.0,1119085.0,1198833.0,1194234.0,1193598.0,1179889.0,1207508.0,1118935.0,1125671.0,1018088.0,1082379.0,1104628.0,1088123.0
Tennessee,1.0,67195.0,67495.0,67818.0,68637.0,68676.0,69841.0,70064.0,70601.0,69838.0,69929.0,71068.0,70233.0,69374.0,54450.0,55074.0,53007.0,55208.0,55195.0,52472.0,49871.0,54009.0,53083.0,54086.0,53683.0,54199.0,56365.0,50959.0,57410.0,56953.0,58608.0,56704.0,58186.0,57671.0,56962.0,56980.0,57431.0,58147.0,57901.0,57975.0,55138.0,53827.0,57663.0,57441.0,57411.0,56751.0,58080.0,58186.0,58537.0,55773.0,59295.0,60514.0,59610.0
Texas,121217.0,972023.0,976349.0,932135.0,943388.0,943920.0,959944.0,962997.0,970387.0,959903.0,961154.0,976801.0,965331.0,953515.0,878625.0,888694.0,855341.0,890856.0,890651.0,846706.0,804742.0,871502.0,856561.0,872742.0,866253.0,874575.0,789920.0,714169.0,804565.0,798172.0,821365.0,794671.0,815446.0,808222.0,798295.0,798544.0,804866.0,814901.0,811449.0,812482.0,772735.0,754352.0,808110.0,805009.0,804581.0,795339.0,813957.0,709676.0,713948.0,717461.0,762768.0,778446.0,766815.0
Utah,10531.0,455194.0,457220.0,453694.0,459171.0,459430.0,467229.0,468716.0,472312.0,467209.0,467818.0,475434.0,469851.0,464100.0,416224.0,420994.0,405194.0,422018.0,421921.0,401103.0,381224.0,412850.0,405772.0,413437.0,410363.0,414306.0,398570.0,360348.0,405959.0,402734.0,414436.0,400967.0,411450.0,407805.0,402796.0,402921.0,406111.0,411175.0,409433.0,409954.0,389899.0,380624.0,407748.0,406184.0,405967.0,401304.0,410699.0,392224.0,394586.0,392562.0,417352.0,425930.0,419566.0
Virginia,19390.0,560997.0,563494.0,575630.0,582579.0,582908.0,592803.0,594689.0,599252.0,592778.0,593550.0,603213.0,596130.0,588833.0,583676.0,590365.0,568208.0,591801.0,591665.0,562472.0,534595.0,578944.0,569018.0,579768.0,575457.0,580986.0,558068.0,504550.0,568414.0,563898.0,580283.0,561424.0,576101.0,570998.0,563984.0,564160.0,568627.0,575716.0,573277.0,574007.0,545927.0,532939.0,570918.0,568728.0,568425.0,561896.0,575049.0,518784.0,521907.0,472027.0,501835.0,512150.0,504498.0
Washington,-2.0,62015.0,62291.0,64549.0,65329.0,65365.0,66475.0,66686.0,67198.0,66472.0,66559.0,67642.0,66848.0,66030.0,67950.0,68728.0,66149.0,68895.0,68880.0,65481.0,62236.0,67399.0,66243.0,67495.0,66993.0,67636.0,61252.0,55378.0,62388.0,61892.0,63690.0,61620.0,63231.0,62671.0,61901.0,61921.0,62411.0,63189.0,62921.0,63001.0,59919.0,58494.0,62662.0,62422.0,62389.0,61672.0,63116.0,58764.0,59118.0,96528.0,102624.0,104733.0,103168.0
West Virginia Total,91882.0,2892997.0,2905872.0,2905195.0,2940268.0,2941927.0,2991868.0,3001386.0,3024417.0,2991742.0,2995640.0,3044408.0,3008658.0,2971834.0,3000280.0,3034660.0,2920768.0,3042044.0,3041342.0,2891281.0,2747987.0,2975956.0,2924934.0,2980188.0,2958030.0,2986450.0,2827009.0,2555905.0,2879419.0,2856542.0,2939543.0,2844012.0,2918362.0,2892509.0,2856979.0,2857871.0,2880497.0,2916411.0,2904057.0,2907755.0,2765507.0,2699717.0,2892106.0,2881010.0,2879476.0,2846403.0,2913034.0,2797202.0,2814043.0,2474844.0,2631128.0,2685212.0,2645091.0
Northern,23850.0,861412.0,865246.0,877584.0,888179.0,888680.0,903766.0,906641.0,913598.0,903728.0,904905.0,919637.0,908838.0,897714.0,950861.0,961757.0,925662.0,964097.0,963874.0,916316.0,870903.0,943152.0,926982.0,944493.0,937471.0,946478.0,832188.0,752383.0,847616.0,840881.0,865314.0,837193.0,859079.0,851469.0,841010.0,841272.0,847933.0,858505.0,854868.0,855957.0,814083.0,794717.0,851350.0,848084.0,847632.0,837897.0,857511.0,849340.0,854454.0,702538.0,746902.0,762255.0,750866.0
Southern,68032.0,2031585.0,2040626.0,2027611.0,2052089.0,2053247.0,2088102.0,2094745.0,2110819.0,2088014.0,2090735.0,2124771.0,2099820.0,2074120.0,2049419.0,2072903.0,1995106.0,2077947.0,2077468.0,1974965.0,1877084.0,2032804.0,1997952.0,2035695.0,2020559.0,2039972.0,1994821.0,1803522.0,2031803.0,2015661.0,2074229.0,2006819.0,2059283.0,2041040.0,2015969.0,2016599.0,2032564.0,2057906.0,2049189.0,2051798.0,1951424.0,1905000.0,2040756.0,2032926.0,2031844.0,2008506.0,2055523.0,1947862.0,1959589.0,1772306.0,1884226.0,1922957.0,1894225.0
Wyoming,972324.0,7624000.0,7301000.0,7301000.0,7504000.0,7716000.0,7665000.0,7868000.0,7945000.0,7880000.0,7965000.0,7830000.0,7804000.0,8055000.0,8174000.0,7875000.0,7595000.0,7832000.0,7926000.0,7315000.0,5714000.0,7509000.0,7794000.0,7684000.0,7624000.0,7692000.0,7777000.0,7298000.0,7408000.0,7476000.0,7800000.0,7800000.0,7724000.0,7665000.0,7402000.0,7377000.0,8007000.0,7770000.0,7770000.0,8087000.0,7773000.0,7871000.0,7961000.0,7716000.0,7763000.0,7683000.0,7969000.0,7915000.0,8319000.0,7666000.0,7943000.0,7972000.0,8024000.0
Appalachian Total,171234.0,7230498.0,7262679.0,7267538.0,7355276.0,7359426.0,7484357.0,7508168.0,7565780.0,7484039.0,7493793.0,7615787.0,7526357.0,7434239.0,7546690.0,7633169.0,7346692.0,7651740.0,7649976.0,7272523.0,6912092.0,7485509.0,7357169.0,7496153.0,7440419.0,7511903.0,7323371.0,6621074.0,7459139.0,7399875.0,7614891.0,7367418.0,7560020.0,7493048.0,7401008.0,7403318.0,7461931.0,7554964.0,7522963.0,7532543.0,7164050.0,6993621.0,7492005.0,7463260.0,7459288.0,7373609.0,7546217.0,7170894.0,7214066.0,6405852.0,6810374.0,6950362.0,6846516.0
Interior Total,209351.0,2947922.0,2969715.0,2919654.0,2904904.0,2901910.0,2987417.0,3032796.0,3005985.0,2987762.0,2973837.0,3079078.0,3006757.0,2949186.0,2694005.0,2753294.0,2732627.0,2840181.0,2759626.0,2645753.0,2587158.0,2782830.0,2686716.0,2749740.0,2786037.0,2791592.0,2713707.0,2487414.0,2732809.0,2697588.0,2840318.0,2725352.0,2809222.0,2767709.0,2708630.0,2709430.0,2784616.0,2770270.0,2763393.0,2761693.0,2657882.0,2555396.0,2725700.0,2732177.0,2774469.0,2748100.0,2808011.0,2600604.0,2572461.0,2430126.0,2583203.0,2633083.0,2623553.0
Western Total,1160728.0,10943375.0,10635148.0,10687632.0,10931516.0,11145448.0,11152667.0,11366762.0,11470609.0,11367519.0,11457065.0,11378912.0,11311240.0,11519313.0,11570420.0,11310340.0,10901410.0,11275698.0,11368904.0,10490961.0,8732561.0,10777975.0,11006930.0,10957623.0,10873283.0,10972501.0,11112303.0,10313455.0,10805137.0,10846147.0,11268072.0,11155362.0,11167081.0,11077581.0,10772663.0,10748713.0,11405409.0,11210779.0,11196205.0,11517566.0,11035742.0,11056125.0,11373103.0,11115015.0,11160204.0,11041183.0,11405797.0,11120348.0,11543647.0,10653440.0,11119094.0,11213378.0,11216949.0
East of Miss River,245994.0,9074561.0,9097789.0,9077122.0,9186284.0,9209035.0,9388086.0,9420589.0,9465181.0,9373057.0,9385193.0,9556315.0,9437648.0,9323037.0,9297035.0,9431691.0,9080388.0,9463417.0,9397543.0,8995551.0,8553559.0,9259044.0,9083215.0,9230394.0,9234434.0,9287361.0,9107863.0,8248163.0,9244132.0,9161067.0,9473617.0,9168495.0,9413017.0,9304306.0,9190826.0,9193673.0,9304251.0,9388409.0,9348953.0,9360765.0,8906430.0,8698442.0,9312928.0,9296187.0,9291290.0,9182855.0,9395672.0,8917877.0,8931375.0,7980989.0,8481703.0,8654979.0,8572998.0
West of Miss River,1295319.0,12047234.0,11769753.0,11797702.0,12005412.0,12197749.0,12236355.0,12487137.0,12577193.0,12466263.0,12539502.0,12517462.0,12406706.0,12579701.0,12514080.0,12265112.0,11900341.0,12304202.0,12380963.0,11413686.0,9678252.0,11787270.0,11967600.0,11973122.0,11865305.0,11988635.0,12041518.0,11173780.0,11752953.0,11782543.0,12249664.0,12079637.0,12123306.0,12034032.0,11691475.0,11667788.0,12347705.0,12147604.0,12133608.0,12451037.0,11951244.0,11906700.0,12277880.0,12014265.0,12102671.0,11980037.0,12364353.0,11973969.0,12398799.0,11508429.0,12030968.0,12141844.0,12114020.0
US Total,1541313.0,21121795.0,20867542.0,20874824.0,21191696.0,21406784.0,21624441.0,21907726.0,22042374.0,21839320.0,21924695.0,22073777.0,21844354.0,21902738.0,21811115.0,21696803.0,20980729.0,21767619.0,21778506.0,20409237.0,18231811.0,21046314.0,21050815.0,21203516.0,21099739.0,21275996.0,21149381.0,19421943.0,20997085.0,20943610.0,21723281.0,21248132.0,21536323.0,21338338.0,20882301.0,20861461.0,21651956.0,21536013.0,21482561.0,21811802.0,20857674.0,20605142.0,21590808.0,21310452.0,21393961.0,21162892.0,21760025.0,20891846.0,21330174.0,19489418.0,20512671.0,20796823.0,20687018.0
