state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
New Mexico,9521.0,470478.0,423430.0,658669.0,658669.0,470478.0,611621.0,611621.0,470478.0,658669.0,337868.0,304081.0,304081.0,439228.0,405441.0,168934.0,371654.0,439228.0,540588.0,473015.0,439228.0,405441.0,439228.0,405441.0,476519.0,476519.0,408444.0,408444.0,374407.0,374407.0,408444.0,340370.0,374407.0,340370.0,340370.0,408444.0,340370.0,340370.0,204222.0,340370.0,475345.0,345705.0,345705.0,388918.0,345705.0,388918.0,432132.0,432132.0,475345.0,432132.0,448293.0,373577.0,410935.0
North Dakota,-1.0,535982.0,560719.0,613943.0,571964.0,581709.0,539730.0,575712.0,615442.0,615442.0,622189.0,605697.0,619190.0,605697.0,554590.0,561864.0,559828.0,530715.0,529797.0,546601.0,526855.0,520361.0,538455.0,518000.0,519315.0,515394.0,487355.0,504510.0,548253.0,565021.0,551170.0,564295.0,562104.0,567938.0,583979.0,561378.0,562836.0,562836.0,551170.0,563230.0,582850.0,596640.0,558169.0,561075.0,561075.0,566883.0,578493.0,502280.0,555993.0,571235.0,546560.0,432603.0,417361.0
Ohio,17017.0,536729.0,530514.0,533710.0,544219.0,542481.0,542811.0,539620.0,540565.0,530716.0,516079.0,523781.0,539776.0,542920.0,535905.0,527607.0,530144.0,514861.0,523609.0,534677.0,535724.0,535399.0,506735.0,519032.0,516715.0,499760.0,507682.0,431248.0,498274.0,513625.0,515795.0,530303.0,530186.0,527049.0,526055.0,522377.0,497814.0,520634.0,519685.0,533236.0,512287.0,514725.0,519547.0,514299.0,521042.0,522234.0,522527.0,485245.0,531491.0,524276.0,538541.0,517118.0,461271.0
Oklahoma,1.0,19706.0,19905.0,19669.0,20197.0,20096.0,19799.0,20468.0,20334.0,20235.0,19376.0,19795.0,21155.0,20453.0,19305.0,19030.0,19006.0,18662.0,18770.0,19320.0,19376.0,18936.0,18098.0,18672.0,18718.0,18248.0,18379.0,16668.0,19809.0,20504.0,20595.0,21188.0,21214.0,21884.0,20943.0,21589.0,19760.0,21138.0,20782.0,21354.0,22725.0,22737.0,23093.0,23366.0,22754.0,23176.0,23028.0,20486.0,23768.0,22481.0,23538.0,22577.0,18334.0
Pennsylvania Total,17221.0,1179901.0,1166239.0,1173264.0,1196367.0,1192547.0,1193273.0,1186258.0,1188335.0,1166684.0,1134507.0,1151438.0,1186601.0,1193511.0,1156847.0,1138934.0,1144411.0,1111419.0,1130303.0,1154196.0,1156455.0,1155753.0,1093878.0,1120423.0,1115421.0,1078821.0,1095921.0,921590.0,1064827.0,1097633.0,1102270.0,1133275.0,1133023.0,1126320.0,1124195.0,1116336.0,1063845.0,1112611.0,1110582.0,1139542.0,1109503.0,1114783.0,1125226.0,1113861.0,1128465.0,1131046.0,1131681.0,1050936.0,1151095.0,1135469.0,1166363.0,1119966.0,999013.0
Anthracite,151.0,33376.0,32990.0,33189.0,33842.0,33734.0,33755.0,33556.0,33615.0,33003.0,32092.0,32571.0,33566.0,33761.0,34546.0,34011.0,34175.0,33189.0,33753.0,34467.0,34534.0,34513.0,32666.0,33458.0,33309.0,32216.0,32727.0,30251.0,34952.0,36029.0,36181.0,37199.0,37191.0,36971.0,36901.0,36643.0,34920.0,36521.0,36454.0,37405.0,36712.0,36886.0,37232.0,36856.0,37339.0,37424.0,37445.0,34774.0,38088.0,37571.0,38593.0,37058.0,33056.0
Bituminous,17070.0,1146525.0,1133249.0,1140075.0,1162525.0,1158813.0,1159518.0,1152702.0,1154720.0,1133681.0,1102415.0,1118867.0,1153035.0,1159750.0,1122301.0,1104923.0,1110236.0,1078230.0,1096550.0,1119729.0,1121921.0,1121240.0,1061212.0,1086965.0,1082112.0,1046605.0,1063194.0,891339.0,1029875.0,1061604.0,1066089.0,1096076.0,1095832.0,1089349.0,1087294.0,1079693.0,1028925.0,1076090.0,1074128.0,1102137.0,1072791.0,1077897.0,1087994.0,1077005.0,1091126.0,1093622.0,1094236.0,1016162.0,1113007.0,1097898.0,1127770.0,1082908.0,965957.0
Tennessee,0.0,37887.0,37448.0,37674.0,38415.0,38293.0,38316.0,38091.0,38158.0,37462.0,36429.0,36973.0,38102.0,38324.0,35432.0,34883.0,35051.0,34040.0,34619.0,35351.0,35420.0,35398.0,33503.0,34316.0,34163.0,33042.0,33566.0,24623.0,28450.0,29326.0,29450.0,30278.0,30272.0,30093.0,30036.0,29826.0,28423.0,29726.0,29672.0,30446.0,29700.0,29842.0,30121.0,29817.0,30208.0,30277.0,30294.0,28132.0,30814.0,30395.0,31222.0,29980.0,26742.0
Texas,82474.0,671940.0,702225.0,768472.0,716420.0,728724.0,675726.0,721152.0,771311.0,771311.0,779829.0,759008.0,776043.0,731563.0,779159.0,789381.0,786518.0,745618.0,744322.0,767940.0,740195.0,731074.0,756495.0,727753.0,737031.0,730526.0,686884.0,672831.0,731971.0,753302.0,735850.0,753302.0,750392.0,758147.0,779476.0,749419.0,728092.0,750392.0,735850.0,765309.0,831077.0,851029.0,766224.0,770216.0,770216.0,778200.0,794162.0,689402.0,763234.0,784187.0,750262.0,593624.0,704893.0
Utah,8975.0,338467.0,357270.0,432485.0,394878.0,464183.0,383456.0,322910.0,464183.0,437669.0,258623.0,358093.0,278517.0,298411.0,228982.0,312248.0,312248.0,437147.0,352533.0,414744.0,373270.0,352533.0,477677.0,456909.0,436140.0,436140.0,373834.0,379314.0,442533.0,400387.0,379314.0,397582.0,418508.0,376657.0,397582.0,488073.0,360750.0,360750.0,297088.0,466853.0,291664.0,416663.0,416663.0,499995.0,335928.0,356924.0,356924.0,419910.0,419910.0,419910.0,314933.0,293937.0,293937.0
Virginia,13701.0,428481.0,423520.0,426071.0,434461.0,433073.0,433337.0,430789.0,431544.0,423681.0,411996.0,418145.0,430914.0,433424.0,411008.0,404644.0,406590.0,394869.0,401578.0,410066.0,410869.0,410620.0,388637.0,398068.0,396291.0,383287.0,389362.0,330647.0,382037.0,393807.0,395471.0,406595.0,406505.0,404099.0,403337.0,400518.0,381685.0,399181.0,398453.0,408843.0,401831.0,403744.0,407526.0,403410.0,408699.0,409634.0,409864.0,380620.0,416895.0,411236.0,422425.0,405621.0,361815.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia Total,82423.0,2786480.0,2754216.0,2770804.0,2825366.0,2816344.0,2818057.0,2801492.0,2806396.0,2755263.0,2679275.0,2719260.0,2802301.0,2818621.0,2700786.0,2658967.0,2671752.0,2594729.0,2638818.0,2694596.0,2699872.0,2698232.0,2553778.0,2615750.0,2604073.0,2518625.0,2558547.0,2127396.0,2458045.0,2533772.0,2544478.0,2616048.0,2615467.0,2599993.0,2595089.0,2576947.0,2455776.0,2568348.0,2563665.0,2630516.0,2655055.0,2667693.0,2692682.0,2665484.0,2700433.0,2706611.0,2708129.0,2514904.0,2754586.0,2717194.0,2791124.0,2680095.0,2390652.0
Northern,21321.0,844333.0,834557.0,839583.0,856116.0,853382.0,853901.0,848882.0,850368.0,834874.0,811849.0,823965.0,849127.0,854072.0,824674.0,811905.0,815809.0,792290.0,805753.0,822784.0,824395.0,823894.0,779786.0,798709.0,795143.0,769052.0,781242.0,652148.0,753508.0,776722.0,780004.0,801943.0,801765.0,797022.0,795518.0,789957.0,752812.0,787321.0,785885.0,806378.0,839680.0,843677.0,851580.0,842978.0,854031.0,855985.0,856465.0,795356.0,871157.0,859332.0,882713.0,847599.0,756061.0
Southern,61102.0,1942147.0,1919659.0,1931221.0,1969250.0,1962962.0,1964156.0,1952610.0,1956028.0,1920389.0,1867426.0,1895295.0,1953174.0,1964549.0,1876112.0,1847062.0,1855943.0,1802439.0,1833065.0,1871812.0,1875477.0,1874338.0,1773992.0,1817041.0,1808930.0,1749573.0,1777305.0,1475248.0,1704537.0,1757050.0,1764474.0,1814105.0,1813702.0,1802971.0,1799571.0,1786990.0,1702964.0,1781027.0,1777780.0,1824138.0,1815375.0,1824016.0,1841102.0,1822506.0,1846402.0,1850626.0,1851664.0,1719548.0,1883429.0,1857862.0,1908411.0,1832496.0,1634591.0
Wyoming,990492.0,8563438.0,8419295.0,8384288.0,8590467.0,7780688.0,7927680.0,8678964.0,8843175.0,8904642.0,8788669.0,8664024.0,8271733.0,8727201.0,8176968.0,8158609.0,8017316.0,7997248.0,7054724.0,7729601.0,7553870.0,7237294.0,7771448.0,7724920.0,8272873.0,7411193.0,7000543.0,7129746.0,7520327.0,7876471.0,7919009.0,8013652.0,7859822.0,8289970.0,8630604.0,8396825.0,8890273.0,8753538.0,9079233.0,9249265.0,8957561.0,8824816.0,8610658.0,8929962.0,8881724.0,8822537.0,8569829.0,9001117.0,9218817.0,9028716.0,9136711.0,8572109.0,8373907.0
Appalachian Total,153392.0,6843067.0,6763833.0,6804574.0,6938563.0,6916407.0,6920616.0,6879933.0,6891979.0,6766406.0,6579792.0,6677989.0,6881922.0,6922001.0,6636369.0,6533610.0,6565026.0,6375765.0,6484100.0,6621159.0,6634123.0,6630093.0,6275141.0,6427419.0,6398725.0,6188763.0,6286860.0,5241809.0,6056511.0,6243100.0,6269478.0,6445824.0,6444395.0,6406265.0,6394182.0,6349482.0,6050921.0,6328292.0,6316755.0,6481473.0,6408078.0,6438580.0,6498893.0,6433250.0,6517600.0,6532509.0,6536174.0,6069818.0,6648300.0,6558052.0,6736485.0,6468513.0,5769931.0
Interior Total,178455.0,2996461.0,2939604.0,3068473.0,3041372.0,3003409.0,2997173.0,3082259.0,3151587.0,3074535.0,3033531.0,2977878.0,2989078.0,2978865.0,3001124.0,3021551.0,3009369.0,2896172.0,2875464.0,3038339.0,3056598.0,2981854.0,2875647.0,2920609.0,2873813.0,2818414.0,2855277.0,2557402.0,2905321.0,2963663.0,2958840.0,3020442.0,2984378.0,2993719.0,3009518.0,3002685.0,2863477.0,2998774.0,2997970.0,3038909.0,3046622.0,3011081.0,2932027.0,2958419.0,2975963.0,3032562.0,3036219.0,2757744.0,3076420.0,3066759.0,3084456.0,2801756.0,2684329.0
Western Total,1114350.0,11030870.0,11043658.0,11270000.0,11490719.0,10534728.0,10790693.0,11662283.0,11744652.0,11920249.0,11436743.0,11407394.0,11055880.0,11561778.0,10802161.0,10772883.0,10875564.0,10830246.0,9608749.0,10504862.0,10185454.0,9473989.0,10489817.0,10461524.0,11199630.0,10245535.0,9727671.0,9799003.0,10515552.0,10925194.0,10939087.0,11000112.0,10832144.0,11386930.0,11749466.0,11634266.0,11779476.0,11880520.0,11878298.0,12390574.0,12147418.0,11936423.0,11728000.0,12242235.0,11806219.0,11708232.0,11645458.0,11979574.0,12381645.0,12038953.0,12117206.0,11020498.0,10739830.0
East of Miss River,240245.0,9045954.0,8895804.0,8996720.0,9175518.0,9088664.0,9137080.0,9096422.0,9126152.0,8955732.0,8708840.0,8805812.0,9042362.0,9117839.0,8802488.0,8661948.0,8666063.0,8417343.0,8564042.0,8788454.0,8793978.0,8735470.0,8256852.0,8486470.0,8464284.0,8191678.0,8329993.0,7023350.0,8112521.0,8347793.0,8348071.0,8600881.0,8557504.0,8544889.0,8529737.0,8483573.0,8082702.0,8466905.0,8485003.0,8642645.0,8510050.0,8548180.0,8562879.0,8508091.0,8619292.0,8679304.0,8679654.0,8066231.0,8827954.0,8756603.0,8947304.0,8577535.0,7664407.0
West of Miss River,1205952.0,11824444.0,11851291.0,12146327.0,12295136.0,11365880.0,11571402.0,12528053.0,12662066.0,12805458.0,12341226.0,12257449.0,11884518.0,12344805.0,11637166.0,11666096.0,11783896.0,11684840.0,10404271.0,11375906.0,11082197.0,10350466.0,11383753.0,11323082.0,12007884.0,11061034.0,10539815.0,10574864.0,11364863.0,11784164.0,11819334.0,11865497.0,11703413.0,12242025.0,12623429.0,12502860.0,12611172.0,12740681.0,12708020.0,13268311.0,13092068.0,12837904.0,12596041.0,13125813.0,12680490.0,12593999.0,12538197.0,12740905.0,13278411.0,12907161.0,12990843.0,11713232.0,11529683.0
US Total,1446197.0,20870398.0,20747095.0,21143047.0,21470654.0,20454544.0,20708482.0,21624475.0,21788218.0,21761190.0,21050066.0,21063261.0,20926880.0,21462644.0,20439654.0,20328044.0,20449959.0,20102183.0,18968313.0,20164360.0,19876175.0,19085936.0,19640605.0,19809552.0,20472168.0,19252712.0,18869808.0,17598214.0,19477384.0,20131957.0,20167405.0,20466378.0,20260917.0,20786914.0,21153166.0,20986433.0,20693874.0,21207586.0,21193023.0,21910956.0,21602118.0,21386084.0,21158920.0,21633904.0,21299782.0,21273303.0,21217851.0,20807136.0,22106365.0,21663764.0,21938147.0,20290767.0,19194090.0
