state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Western,129081.0,367792.0,388521.0,384439.0,366995.0,357151.0,373055.0,386316.0,389092.0,376933.0,383208.0,401526.0,404769.0,388973.0,387964.0,378825.0,374383.0,381595.0,371829.0,377576.0,375170.0,368175.0,409564.0,386004.0,406532.0,403655.0,403271.0,357944.0,385510.0,385817.0,389258.0,384348.0,390686.0,385932.0,394364.0,448255.0,446025.0,446922.0,479720.0,489100.0,487080.0,467720.0,460128.0,461355.0,461457.0,466822.0,474932.0,450567.0,464586.0,475497.0,546261.0,511253.0,488649.0
Louisiana,38652.0,80270.0,103476.0,104132.0,91676.0,91676.0,45077.0,60457.0,73554.0,73554.0,102300.0,80169.0,78002.0,33151.0,18500.0,18500.0,88996.0,73246.0,73246.0,71973.0,103343.0,112155.0,87356.0,57464.0,64479.0,80698.0,89228.0,69656.0,97529.0,75116.0,100954.0,94985.0,101909.0,42044.0,97514.0,96474.0,61116.0,96566.0,84361.0,99107.0,84287.0,84950.0,76616.0,89761.0,42231.0,113743.0,113743.0,23265.0,112396.0,86984.0,95436.0,65280.0,117744.0
Maryland,25707.0,89997.0,95069.0,94070.0,89802.0,87393.0,91285.0,94529.0,95209.0,92234.0,93769.0,95327.0,96097.0,99711.0,99452.0,103105.0,101896.0,103859.0,101200.0,102765.0,102110.0,100206.0,99527.0,101999.0,100448.0,99738.0,99643.0,94325.0,101589.0,101670.0,102577.0,101283.0,102953.0,101701.0,103922.0,102081.0,101573.0,101778.0,99825.0,101776.0,101356.0,104323.0,102630.0,102903.0,102926.0,104123.0,105931.0,100497.0,103624.0,106057.0,100782.0,94324.0,93479.0
Mississippi,33505.0,79577.0,52788.0,82174.0,77819.0,67195.0,49614.0,49614.0,75278.0,48439.0,65243.0,59028.0,68405.0,68602.0,87354.0,50405.0,62385.0,43356.0,43356.0,53158.0,93780.0,68061.0,61529.0,64874.0,57684.0,57684.0,57684.0,70992.0,81010.0,73699.0,72613.0,55868.0,55266.0,93759.0,52476.0,66496.0,85776.0,40520.0,40520.0,76227.0,64834.0,87043.0,86938.0,78394.0,50704.0,78557.0,78557.0,33974.0,67958.0,62822.0,86444.0,43974.0,70136.0
Missouri,2250.0,5210.0,11113.0,10997.0,10498.0,10216.0,10671.0,11050.0,11130.0,10782.0,10961.0,11141.0,11231.0,11030.0,11001.0,11470.0,11336.0,11554.0,11259.0,11433.0,11360.0,11148.0,11072.0,11347.0,11034.0,10956.0,10946.0,8862.0,9544.0,9552.0,9637.0,9516.0,9673.0,9555.0,9764.0,9591.0,9543.0,9562.0,10333.0,10535.0,10492.0,11791.0,11600.0,11631.0,11633.0,11769.0,11973.0,11359.0,11712.0,11987.0,9805.0,9176.0,9190.0
Montana,277738.0,665240.0,702733.0,695350.0,663799.0,645993.0,674759.0,698744.0,703767.0,702228.0,713917.0,737930.0,743890.0,730341.0,728445.0,725806.0,717297.0,731114.0,712402.0,723413.0,718804.0,705402.0,700625.0,718020.0,707294.0,702290.0,701620.0,686929.0,739831.0,740421.0,747023.0,737601.0,749765.0,740642.0,756822.0,743414.0,739716.0,741203.0,734460.0,748821.0,745729.0,771278.0,758759.0,760783.0,760951.0,769798.0,783171.0,742993.0,766111.0,784102.0,805959.0,754308.0,664655.0
New Mexico,184604.0,509888.0,538625.0,532966.0,508784.0,495136.0,517184.0,535568.0,539417.0,485982.0,494071.0,501438.0,505489.0,499528.0,498231.0,509998.0,504018.0,513727.0,500579.0,508316.0,505078.0,495660.0,492304.0,515377.0,506529.0,502945.0,502465.0,469482.0,505638.0,506041.0,510553.0,504114.0,512427.0,506192.0,517251.0,508087.0,505559.0,506575.0,484437.0,493909.0,491869.0,497648.0,489570.0,490876.0,490985.0,496693.0,505321.0,479398.0,494314.0,505922.0,557593.0,521859.0,512121.0
North Dakota,209506.0,584738.0,617694.0,611204.0,583471.0,567820.0,593105.0,614188.0,618602.0,617250.0,627524.0,641673.0,646856.0,651537.0,649845.0,604209.0,597125.0,608627.0,593050.0,602217.0,598380.0,587223.0,583246.0,597727.0,591593.0,587407.0,586847.0,590556.0,636036.0,636543.0,642219.0,634118.0,644576.0,636733.0,650643.0,553508.0,550754.0,551862.0,529412.0,539764.0,537535.0,552232.0,543268.0,544718.0,544838.0,551173.0,560747.0,531980.0,548533.0,561414.0,502605.0,470394.0,471005.0
Ohio,149745.0,382315.0,403863.0,399620.0,381487.0,371254.0,387786.0,401570.0,404457.0,391818.0,398340.0,423808.0,427231.0,426196.0,425090.0,426256.0,421258.0,429373.0,418384.0,424851.0,422144.0,414273.0,493761.0,463852.0,484243.0,480816.0,480358.0,435112.0,468621.0,468994.0,473176.0,467208.0,474913.0,469134.0,479383.0,437263.0,435087.0,435962.0,395522.0,403256.0,401591.0,408833.0,402197.0,403270.0,403359.0,408048.0,415137.0,393840.0,406094.0,415630.0,425430.0,398166.0,384595.0
Oklahoma,9726.0,27538.0,29090.0,28785.0,27478.0,26741.0,27932.0,28925.0,29133.0,28223.0,28692.0,33807.0,34080.0,35388.0,35296.0,35380.0,34965.0,35638.0,34726.0,35263.0,35038.0,34385.0,34152.0,35000.0,31010.0,30790.0,30761.0,30252.0,32582.0,32608.0,32899.0,32484.0,33019.0,32618.0,33330.0,32740.0,32577.0,32642.0,33178.0,33827.0,33687.0,34710.0,34147.0,34238.0,34245.0,34643.0,35245.0,33437.0,34478.0,35287.0,33379.0,31240.0,31280.0
Pennsylvania Total,447718.0,1312557.0,1386533.0,1371966.0,1309715.0,1274582.0,1331338.0,1378663.0,1388572.0,1264722.0,1285773.0,1297841.0,1308324.0,1256148.0,1252886.0,1255203.0,1240486.0,1264382.0,1232021.0,1251064.0,1243094.0,1219916.0,1231894.0,1260636.0,1270708.0,1261716.0,1260513.0,1154174.0,1243060.0,1244051.0,1255144.0,1239313.0,1259750.0,1244422.0,1271609.0,1254050.0,1247812.0,1250320.0,1220385.0,1244247.0,1239108.0,1229491.0,1209534.0,1212761.0,1213029.0,1227132.0,1248449.0,1184402.0,1221254.0,1249933.0,1173965.0,1098729.0,1082371.0
Anthracite,7785.0,24561.0,25945.0,25673.0,24508.0,23850.0,24912.0,25798.0,25983.0,23913.0,24311.0,26268.0,26480.0,23286.0,23225.0,23762.0,23483.0,23936.0,23323.0,23683.0,23533.0,23094.0,43176.0,42405.0,44365.0,44051.0,44009.0,41149.0,44318.0,44354.0,44749.0,44185.0,44913.0,44367.0,45336.0,49503.0,49257.0,49356.0,42269.0,43095.0,42917.0,43593.0,42886.0,43000.0,43010.0,43510.0,44266.0,41995.0,43301.0,44318.0,31278.0,29273.0,29154.0
Bituminous,439933.0,1287996.0,1360588.0,1346293.0,1285207.0,1250732.0,1306426.0,1352865.0,1362589.0,1240809.0,1261462.0,1271573.0,1281844.0,1232862.0,1229661.0,1231441.0,1217003.0,1240446.0,1208698.0,1227381.0,1219561.0,1196822.0,1188718.0,1218231.0,1226343.0,1217665.0,1216504.0,1113025.0,1198742.0,1199697.0,1210395.0,1195128.0,1214837.0,1200055.0,1226273.0,1204547.0,1198555.0,1200964.0,1178116.0,1201152.0,1196191.0,1185898.0,1166648.0,1169761.0,1170019.0,1183622.0,1204183.0,1142407.0,1177953.0,1205615.0,1142687.0,1069456.0,1053217.0
Tennessee,12365.0,48680.0,51423.0,50883.0,48574.0,47271.0,49376.0,51131.0,51499.0,49889.0,50720.0,54065.0,54502.0,52745.0,52608.0,53199.0,52575.0,53588.0,52216.0,53023.0,52685.0,51703.0,51353.0,52628.0,51725.0,51359.0,51310.0,47957.0,51650.0,51691.0,52152.0,51494.0,52343.0,51706.0,52836.0,61533.0,61227.0,61350.0,69202.0,70555.0,70263.0,69239.0,68115.0,68297.0,68312.0,69106.0,70307.0,66700.0,68775.0,70391.0,69105.0,64677.0,64760.0
Texas,421525.0,909421.0,960676.0,950583.0,907452.0,883110.0,922434.0,888773.0,895161.0,850979.0,865144.0,918671.0,926092.0,911377.0,909010.0,896470.0,885960.0,903026.0,879914.0,893515.0,887822.0,871268.0,791194.0,844623.0,804581.0,798888.0,798126.0,776010.0,835772.0,836438.0,843897.0,833253.0,846994.0,836688.0,854967.0,806761.0,802748.0,804362.0,798515.0,814128.0,810766.0,823563.0,810195.0,812356.0,812535.0,821982.0,836261.0,793360.0,818045.0,837256.0,1111429.0,935586.0,815587.0
Utah,142166.0,468269.0,494661.0,489464.0,467255.0,454721.0,474969.0,491853.0,495388.0,359931.0,365922.0,364556.0,367500.0,379548.0,378562.0,381872.0,377395.0,384665.0,374820.0,380613.0,378188.0,371137.0,333930.0,399998.0,385509.0,382781.0,382416.0,350987.0,378017.0,378318.0,381692.0,376877.0,383093.0,378431.0,386699.0,469042.0,466708.0,467647.0,469327.0,478504.0,476528.0,475998.0,468272.0,469521.0,469625.0,475085.0,483338.0,458542.0,472809.0,483913.0,468132.0,438131.0,428171.0
Virginia,194217.0,547564.0,578425.0,572348.0,546378.0,531722.0,555399.0,575142.0,579276.0,561174.0,570515.0,603513.0,608388.0,619523.0,617915.0,628161.0,620796.0,632755.0,616560.0,626090.0,622101.0,610501.0,667004.0,652494.0,655997.0,651355.0,650734.0,604232.0,650765.0,651284.0,657091.0,648803.0,659503.0,651478.0,665711.0,653917.0,650664.0,651972.0,636281.0,648722.0,646043.0,656965.0,646301.0,648025.0,648168.0,655704.0,667095.0,632872.0,652563.0,667888.0,576942.0,539968.0,521281.0
Washington,47407.0,110525.0,116754.0,115527.0,110285.0,107327.0,112106.0,116091.0,116926.0,123569.0,125626.0,135329.0,136422.0,136499.0,136145.0,151125.0,149354.0,152230.0,148334.0,150627.0,149667.0,146877.0,145882.0,135913.0,128900.0,127988.0,127866.0,130028.0,140041.0,140153.0,141403.0,139619.0,141922.0,140195.0,143258.0,106418.0,105888.0,106101.0,99389.0,101333.0,100914.0,106000.0,104279.0,104558.0,104581.0,105797.0,107635.0,102113.0,105290.0,107763.0,63778.0,59690.0,59770.0
West Virginia Total,912614.0,2670635.0,2821153.0,2791513.0,2664852.0,2593369.0,2708849.0,2805140.0,2825303.0,2524596.0,2566619.0,2689023.0,2710744.0,2639722.0,2632869.0,2616006.0,2585336.0,2635137.0,2567694.0,2607382.0,2590770.0,2542462.0,2616757.0,2748602.0,2795642.0,2775859.0,2773213.0,2557120.0,2754050.0,2756244.0,2780823.0,2745748.0,2791028.0,2757068.0,2817301.0,2996623.0,2981715.0,2987710.0,3022781.0,3081886.0,3069160.0,3083808.0,3033752.0,3041846.0,3042517.0,3077890.0,3131359.0,2970716.0,3063148.0,3135083.0,2975223.0,2784551.0,2696297.0
Northern,180936.0,597974.0,631676.0,625039.0,596679.0,580673.0,606530.0,628090.0,632605.0,612836.0,623037.0,625199.0,630249.0,658391.0,656682.0,631991.0,624582.0,636613.0,620320.0,629908.0,625895.0,614224.0,701575.0,687733.0,712370.0,707329.0,706655.0,658044.0,708721.0,709286.0,715611.0,706585.0,718237.0,709498.0,724998.0,880624.0,876243.0,878005.0,935187.0,953473.0,949536.0,967729.0,952021.0,954561.0,954772.0,965872.0,982651.0,932240.0,961246.0,983820.0,885896.0,829122.0,806352.0
Southern,731678.0,2072661.0,2189477.0,2166474.0,2068173.0,2012696.0,2102319.0,2177050.0,2192698.0,1911760.0,1943582.0,2063824.0,2080495.0,1981331.0,1976187.0,1984015.0,1960754.0,1998524.0,1947374.0,1977474.0,1964875.0,1928238.0,1915182.0,2060869.0,2083272.0,2068530.0,2066558.0,1899076.0,2045329.0,2046958.0,2065212.0,2039163.0,2072791.0,2047570.0,2092303.0,2115999.0,2105472.0,2109705.0,2087594.0,2128413.0,2119624.0,2116079.0,2081731.0,2087285.0,2087745.0,2112018.0,2148708.0,2038476.0,2101902.0,2151263.0,2089327.0,1955429.0,1889945.0
Wyoming,3123925.0,7532000.0,7439000.0,7439000.0,7337000.0,7502000.0,7253000.0,7474000.0,7652000.0,6879000.0,6980000.0,7065000.0,7184000.0,7590000.0,7420000.0,7538000.0,7529000.0,7391000.0,7169000.0,7068000.0,6991000.0,7280000.0,7421000.0,7709000.0,7624000.0,7769000.0,7678000.0,7347000.0,7457000.0,7398000.0,7579000.0,7629000.0,7832000.0,7840000.0,8002000.0,7818000.0,7925000.0,7824000.0,7298000.0,7886000.0,7692000.0,7692000.0,7853000.0,7698000.0,7563000.0,7579000.0,7481000.0,7530000.0,7487000.0,7572000.0,7878000.0,7844000.0,6608676.0
Appalachian Total,2412375.0,7074804.0,7473543.0,7395024.0,7059484.0,6870117.0,7176037.0,7431122.0,7484536.0,6974865.0,7090964.0,7348492.0,7407851.0,7248281.0,7229463.0,7251092.0,7166077.0,7304119.0,7117176.0,7227186.0,7181140.0,7047241.0,7308129.0,7433473.0,7515368.0,7462187.0,7455073.0,6857470.0,7385580.0,7391464.0,7457377.0,7363315.0,7484744.0,7393672.0,7555201.0,7680795.0,7642584.0,7657950.0,7588373.0,7736747.0,7704798.0,7750263.0,7624461.0,7644803.0,7646489.0,7735389.0,7869768.0,7466038.0,7698339.0,7879125.0,7436006.0,6959459.0,6797290.0
Interior Total,1046752.0,2640590.0,2782432.0,2784884.0,2650166.0,2572998.0,2616318.0,2654883.0,2711936.0,2588793.0,2675404.0,2796493.0,2825168.0,2823721.0,2820753.0,2771329.0,2822122.0,2838789.0,2769118.0,2818648.0,2873478.0,2806667.0,2907967.0,2754942.0,2699108.0,2697093.0,2703184.0,2523332.0,2744718.0,2717039.0,2764693.0,2709298.0,2757810.0,2704795.0,2775106.0,2731894.0,2701305.0,2696635.0,2691776.0,2792420.0,2755400.0,2815446.0,2764099.0,2775637.0,2700991.0,2830680.0,2876512.0,2603748.0,2806097.0,2837212.0,3147716.0,2780403.0,2674780.0
Western Total,4358214.0,10853914.0,10948138.0,10911269.0,10651719.0,10727804.0,10622447.0,10908621.0,11111308.0,10111845.0,10266657.0,10445204.0,10591506.0,10999564.0,10820712.0,10987700.0,10938257.0,10865927.0,10554992.0,10506326.0,10407421.0,10632720.0,10734646.0,11154737.0,11018569.0,11139550.0,11045336.0,10549505.0,10906136.0,10849886.0,11061666.0,11067738.0,11327449.0,11292916.0,11530351.0,11215886.0,11305981.0,11211778.0,10608717.0,11261453.0,11053513.0,11147587.0,11252495.0,11106567.0,10972319.0,11027957.0,10989871.0,10858861.0,10919438.0,11085044.0,11291720.0,11038945.0,9619380.0
East of Miss River,2985763.0,8689757.0,9148242.0,9082068.0,8669354.0,8428267.0,8782997.0,9093441.0,9184110.0,8596842.0,8755938.0,9098193.0,9180586.0,9078863.0,9074222.0,9058729.0,8965092.0,9117558.0,8885311.0,9031783.0,9015200.0,8823133.0,9290515.0,9238129.0,9300730.0,9235324.0,9226575.0,8494198.0,9152907.0,9152824.0,9232700.0,9100417.0,9248969.0,9175596.0,9332723.0,9465150.0,9437673.0,9411220.0,9353472.0,9571274.0,9520671.0,9610481.0,9455791.0,9472243.0,9446625.0,9583718.0,9748841.0,9208159.0,9527592.0,9744605.0,9330474.0,8695587.0,8495274.0
West of Miss River,4831578.0,11879551.0,12055871.0,12009109.0,11692015.0,11742652.0,11631805.0,11901185.0,12123670.0,11078661.0,11277087.0,11491996.0,11643939.0,11992703.0,11796706.0,11951392.0,11961364.0,11891277.0,11555975.0,11520377.0,11446839.0,11663495.0,11660227.0,12105023.0,11932315.0,12063506.0,11977018.0,11436109.0,11883527.0,11805565.0,12051036.0,12039934.0,12321034.0,12215787.0,12527935.0,12163425.0,12212197.0,12155143.0,11535394.0,12219346.0,11993040.0,12102815.0,12185264.0,12054764.0,11873174.0,12010308.0,11987310.0,11720488.0,11896282.0,12056776.0,12544968.0,12083220.0,10596176.0
US Total,7817341.0,20569308.0,21204113.0,21091177.0,20361369.0,20170919.0,20414802.0,20994626.0,21307780.0,19675503.0,20033025.0,20590189.0,20824525.0,21071566.0,20870928.0,21010121.0,20926456.0,21008835.0,20441286.0,20552160.0,20462039.0,20486628.0,20950742.0,21343152.0,21233045.0,21298830.0,21203593.0,19930307.0,21036434.0,20958389.0,21283736.0,21140351.0,21570003.0,21391383.0,21860658.0,21628575.0,21649870.0,21566363.0,20888866.0,21790620.0,21513711.0,21713296.0,21641055.0,21527007.0,21319799.0,21594026.0,21736151.0,20928647.0,21423874.0,21801381.0,21875442.0,20778807.0,19091450.0
