state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Missouri,7982.0,8785.0,8142.0,8075.0,8245.0,8240.0,8319.0,8037.0,7870.0,8160.0,7999.0,8212.0,8323.0,8787.0,8699.0,8621.0,8494.0,8617.0,8579.0,8524.0,8800.0,8176,8800.0,8930.0,8711.0,8003.0,6691.0,8271.0,8643.0,8142.0,8107.0,8210.0,8209.0,8343.0,8057.0,7969.0,8186.0,8191.0,8035.0,8051.0,8055.0,8238.0,8028.0,7774.0,8082.0,8337.0,7531.0,8646.0,8344.0,8603.0,8476.0,6522,1489.0
Montana,759251.0,817654.0,603507.0,369891.0,545103.0,720315.0,778719.0,681379.0,603507.0,564571.0,622975.0,622975.0,720315.0,895526.0,642443.0,681379.0,545103.0,798186.0,739783.0,700847.0,817654.0,838736,818766.0,858706.0,698947.0,559758.0,895613.0,828442.0,873222.0,873222.0,940393.0,783661.0,918003.0,873222.0,940393.0,918003.0,962784.0,687203.0,553114.0,536353.0,636920.0,469309.0,553114.0,553114.0,620159.0,636920.0,754247.0,737486.0,703964.0,586636.0,543980.0,487706,110689.0
New Mexico,448293.0,373577.0,410935.0,410935.0,410935.0,448293.0,373577.0,410935.0,336220.0,410935.0,336220.0,360654.0,440799.0,440799.0,280509.0,360654.0,400727.0,360654.0,320581.0,280509.0,480872.0,509302,551744.0,381977.0,466860.0,407614.0,370558.0,444670.0,407614.0,407614.0,407614.0,370558.0,444670.0,370558.0,444670.0,518782.0,370558.0,437126.0,568263.0,524551.0,305988.0,480838.0,524551.0,568263.0,393413.0,393413.0,568263.0,349701.0,437126.0,393413.0,363863.0,136449,51531.0
North Dakota,525906.0,549609.0,601459.0,560720.0,570349.0,528869.0,564423.0,603682.0,603682.0,610348.0,594049.0,607384.0,413599.0,507899.0,514557.0,512691.0,486034.0,485193.0,500581.0,482498.0,476548.0,493120,474385.0,475590.0,472000.0,357055.0,479868.0,521477.0,537423.0,524252.0,536735.0,534648.0,540197.0,555459.0,533960.0,535348.0,535347.0,524254.0,535718.0,617575.0,632187.0,591423.0,594505.0,594505.0,600656.0,612961.0,532207.0,589121.0,605270.0,579124.0,458380.0,442220,111889.0
Ohio,510759.0,538146.0,532702.0,526665.0,521445.0,522239.0,522345.0,509098.0,509201.0,518075.0,502808.0,513035.0,521953.0,538962.0,543329.0,534909.0,538845.0,526576.0,529498.0,530622.0,520965.0,509448,532806.0,537868.0,533093.0,503487.0,439787.0,528413.0,538739.0,532508.0,516530.0,519759.0,530897.0,529627.0,508883.0,512393.0,521480.0,520245.0,518679.0,539018.0,535769.0,547001.0,548317.0,522514.0,550275.0,559475.0,508479.0,570084.0,564362.0,567755.0,574885.0,487308,121440.0
Oklahoma,18890.0,20788.0,19266.0,19108.0,19511.0,19498.0,19686.0,19018.0,18624.0,19309.0,18929.0,19434.0,19695.0,21500.0,21284.0,21094.0,20784.0,21084.0,21084.0,20857.0,21531.0,20005,21531.0,21850.0,21314.0,19580.0,16509.0,20407.0,21327.0,20090.0,20004.0,20258.0,20254.0,20587.0,19880.0,19662.0,20198.0,20210.0,19826.0,19491.0,19500.0,19943.0,19436.0,18821.0,19566.0,20184.0,18233.0,20932.0,20200.0,20828.0,20519.0,15790,3311.0
Pennsylvania Total,1085970.0,1144201.0,1132627.0,1119790.0,1108693.0,1110379.0,1110604.0,1082440.0,1082658.0,1101527.0,1069066.0,1090810.0,1109771.0,1109374.0,1118363.0,1101030.0,1109133.0,1083878.0,1089893.0,1092206.0,1072328.0,1048624,1096701.0,1107121.0,1097292.0,1036353.0,915640.0,1100160.0,1121657.0,1108686.0,1075419.0,1082143.0,1105331.0,1102687.0,1059499.0,1066806.0,1085726.0,1083154.0,1079893.0,1074877.0,1068397.0,1090797.0,1093420.0,1041966.0,1097324.0,1115671.0,1013979.0,1136827.0,1125417.0,1132182.0,1146401.0,971760,232741.0
Anthracite,36951.0,38933.0,38539.0,38102.0,37725.0,37782.0,37790.0,36831.0,36839.0,37481.0,36376.0,37116.0,37761.0,40261.0,40587.0,39958.0,40252.0,39335.0,39554.0,39638.0,38916.0,38056,39801.0,40179.0,39822.0,37611.0,33475.0,40221.0,41007.0,40533.0,39317.0,39563.0,40410.0,40314.0,38735.0,39002.0,39694.0,39600.0,39480.0,42148.0,41894.0,42772.0,42875.0,40857.0,43028.0,43747.0,39760.0,44577.0,44129.0,44395.0,44952.0,38104,9861.0
Bituminous,1049019.0,1105268.0,1094088.0,1081688.0,1070968.0,1072597.0,1072814.0,1045609.0,1045819.0,1064046.0,1032690.0,1053694.0,1072010.0,1069113.0,1077776.0,1061072.0,1068881.0,1044543.0,1050339.0,1052568.0,1033412.0,1010568,1056900.0,1066942.0,1057470.0,998742.0,882165.0,1059939.0,1080650.0,1068153.0,1036102.0,1042580.0,1064921.0,1062373.0,1020764.0,1027804.0,1046032.0,1043554.0,1040413.0,1032729.0,1026503.0,1048025.0,1050545.0,1001109.0,1054296.0,1071924.0,974219.0,1092250.0,1081288.0,1087787.0,1101449.0,933656,222880.0
Tennessee,30565.0,32204.0,31878.0,31517.0,31204.0,31252.0,31258.0,30465.0,30472.0,31003.0,30089.0,30701.0,31235.0,28389.0,28619.0,28176.0,28383.0,27737.0,27891.0,27950.0,27441.0,26834,28065.0,28331.0,28080.0,26520.0,22763.0,27351.0,27885.0,27563.0,26736.0,26903.0,27479.0,27413.0,26340.0,26521.0,26992.0,26928.0,26847.0,27266.0,27102.0,27670.0,27737.0,26431.0,27836.0,28301.0,25721.0,28838.0,28548.0,28720.0,29081.0,24650,5950.0
Texas,741564.0,775786.0,849424.0,791348.0,804831.0,746748.0,796533.0,851501.0,851501.0,860838.0,838018.0,856686.0,670407.0,820137.0,830893.0,827881.0,784831.0,783466.0,808325.0,779123.0,769523.0,796279,766026.0,775789.0,768944.0,522272.0,676586.0,736055.0,757508.0,739957.0,757508.0,754582.0,762380.0,783827.0,753602.0,732156.0,754582.0,739957.0,669999.0,819493.0,839166.0,755541.0,759481.0,759481.0,767350.0,783090.0,679791.0,752596.0,773257.0,739801.0,585348.0,695060,211479.0
Utah,199347.0,179412.0,259151.0,219281.0,299020.0,239216.0,275159.0,157234.0,322438.0,181371.0,241828.0,141067.0,188661.0,146736.0,230585.0,272510.0,146736.0,167698.0,189640.0,252854.0,231783.0,303287,303287.0,303287.0,346614.0,215374.0,324812.0,371214.0,301611.0,278410.0,208808.0,283595.0,330861.0,354494.0,401760.0,349633.0,419560.0,229640.0,114820.0,250103.0,192387.0,211626.0,211626.0,257977.0,257977.0,257977.0,119066.0,255638.0,127819.0,365197.0,177929.0,276779,53030.0
Virginia,377674.0,397925.0,393900.0,389436.0,385576.0,386163.0,386241.0,376446.0,376522.0,383084.0,371795.0,379357.0,385951.0,387225.0,390363.0,384313.0,387141.0,378326.0,380425.0,381233.0,374295.0,366021,382802.0,386439.0,383008.0,361737.0,306472.0,368232.0,375427.0,371086.0,359951.0,362201.0,369963.0,369078.0,354622.0,357068.0,363400.0,362539.0,361448.0,364839.0,362639.0,370242.0,371133.0,353668.0,372458.0,378685.0,344168.0,385866.0,381993.0,384289.0,389116.0,329839,83100.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
West Virginia Total,2505665.0,2640020.0,2613314.0,2583697.0,2558091.0,2561983.0,2562502.0,2497518.0,2498020.0,2541557.0,2466662.0,2516830.0,2560580.0,2528255.0,2548741.0,2509239.0,2527705.0,2470151.0,2483856.0,2489128.0,2443828.0,2389806,2499373.0,2523120.0,2500721.0,2361839.0,2016782.0,2423206.0,2470555.0,2441984.0,2368709.0,2383520.0,2434595.0,2428770.0,2333645.0,2349738.0,2391411.0,2385745.0,2378566.0,2377540.0,2363208.0,2412754.0,2418557.0,2304746.0,2427193.0,2467774.0,2242839.0,2514570.0,2489332.0,2504295.0,2535747.0,2149456,553150.0
Northern,803235.0,846305.0,837744.0,828249.0,820041.0,821289.0,821455.0,800623.0,800784.0,814741.0,790732.0,806814.0,820839.0,804795.0,811316.0,798742.0,804620.0,786299.0,790662.0,792340.0,777920.0,760724,795601.0,803160.0,796030.0,751821.0,636313.0,764543.0,779482.0,770468.0,747349.0,752022.0,768137.0,766299.0,736286.0,741363.0,754512.0,752724.0,750459.0,781160.0,776451.0,792730.0,794636.0,757243.0,797474.0,810807.0,736903.0,826182.0,817890.0,822806.0,833140.0,706221,192270.0
Southern,1702430.0,1793715.0,1775570.0,1755448.0,1738050.0,1740694.0,1741047.0,1696895.0,1697236.0,1726816.0,1675930.0,1710016.0,1739741.0,1723460.0,1737425.0,1710497.0,1723085.0,1683852.0,1693194.0,1696788.0,1665908.0,1629082,1703772.0,1719960.0,1704691.0,1610018.0,1380469.0,1658663.0,1691073.0,1671516.0,1621360.0,1631498.0,1666458.0,1662471.0,1597359.0,1608375.0,1636899.0,1633021.0,1628107.0,1596380.0,1586757.0,1620024.0,1623921.0,1547503.0,1629719.0,1656967.0,1505936.0,1688388.0,1671442.0,1681489.0,1702607.0,1443235,360880.0
Wyoming,9416448.0,8765181.0,8646806.0,8343581.0,7820255.0,7989717.0,7595147.0,8001237.0,7711242.0,7244824.0,7306861.0,6789357.0,6618185.0,6397066.0,6140939.0,6312681.0,6208675.0,6142648.0,6250074.0,6284511.0,6718201.0,6757957,6834021.0,6950474.0,7347688.0,7034334.0,7488503.0,8044344.0,7505881.0,8044777.0,8126039.0,7961349.0,8155598.0,8185158.0,8151700.0,8012618.0,8038280.0,7754486.0,7566733.0,7373000.0,7457347.0,7536342.0,7771033.0,7764916.0,7602750.0,7917200.0,7883614.0,8107247.0,7965668.0,7753858.0,7323003.0,6491468,2146779.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appalachian Total,6153597.0,6483558.0,6417971.0,6345235.0,6282348.0,6291908.0,6293181.0,6133589.0,6134824.0,6241744.0,6057810.0,6181019.0,6288462.0,6202111.0,6252366.0,6155465.0,6200764.0,6059576.0,6093198.0,6106131.0,5995004.0,5862480,6131264.0,6189516.0,6134568.0,5793875.0,4996687.0,6003624.0,6120934.0,6050149.0,5868607.0,5905300.0,6031841.0,6017411.0,5781732.0,5821604.0,5924851.0,5910815.0,5893026.0,5841638.0,5806423.0,5928158.0,5942418.0,5662779.0,5963635.0,6063342.0,5510674.0,6178320.0,6116310.0,6153075.0,6230354.0,5281232,1307330.0
Interior Total,2956277.0,3098805.0,3212857.0,3090148.0,3085903.0,3031231.0,3073252.0,3096238.0,3123142.0,3166863.0,2994572.0,3031634.0,2853256.0,2980433.0,3033060.0,3027648.0,3098447.0,3037414.0,3106421.0,3000243.0,3043613.0,3002093,3026316.0,3027693.0,3038064.0,2606835.0,2683055.0,3098563.0,3179296.0,3120362.0,3112816.0,3079284.0,3158104.0,3125188.0,3050830.0,2963894.0,3133109.0,3086718.0,3006852.0,3132385.0,3169866.0,3129139.0,3160821.0,3104100.0,3251185.0,3239418.0,2949145.0,3238117.0,3296060.0,3246112.0,3106040.0,2819626,818939.0
Western Total,12140743.0,11524067.0,11362495.0,10651968.0,10427305.0,10738505.0,10346522.0,10683473.0,10311307.0,9752252.0,9746119.0,9205469.0,9072804.0,9162338.0,8597317.0,8785003.0,8587191.0,8788229.0,8663179.0,8630999.0,9471094.0,9619404,9776776.0,9816006.0,10059846.0,9341529.0,10356148.0,10998153.0,10392674.0,10928116.0,11018647.0,10806602.0,11262087.0,11154737.0,11296907.0,11147995.0,11144996.0,10351560.0,10198789.0,10062551.0,10058649.0,10127418.0,10488063.0,10617016.0,10345012.0,10679189.0,10700216.0,10866641.0,10577699.0,10352772.0,9564197.0,8381169,2624401.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East of Miss River,8296133.0,8724800.0,8672672.0,8560396.0,8489092.0,8473654.0,8481343.0,8295469.0,8281747.0,8439293.0,8153058.0,8295464.0,8440711.0,8328450.0,8415825.0,8276021.0,8384526.0,8175328.0,8259893.0,8210141.0,8121408.0,7935039,8247948.0,8329839.0,8280878.0,7796007.0,6892215.0,8294504.0,8437490.0,8308903.0,8102625.0,8149014.0,8301609.0,8287877.0,7991945.0,7968867.0,8210924.0,8175585.0,8130042.0,8099574.0,8062560.0,8233081.0,8253097.0,7909387.0,8321372.0,8429400.0,7674511.0,8558521.0,8534160.0,8564259.0,8643304.0,7336172,1890980.0
West of Miss River,12954484.0,12381630.0,12320651.0,11526955.0,11306464.0,11587990.0,11231612.0,11617831.0,11287526.0,10721566.0,10645443.0,10122658.0,9773808.0,10016432.0,9466918.0,9692095.0,9501876.0,9709891.0,9602905.0,9527232.0,10388303.0,10548938,10686408.0,10703376.0,10951600.0,9946232.0,11143675.0,11805836.0,11255414.0,11789724.0,11897445.0,11642172.0,12150423.0,12009459.0,12137524.0,11964626.0,11992032.0,11173508.0,10968625.0,10937000.0,10972378.0,10951634.0,11338205.0,11474508.0,11238460.0,11552549.0,11485524.0,11724557.0,11455909.0,11187700.0,10257287.0,9145855,2859701.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Total,21250617.0,21106430.0,20993323.0,20087351.0,19795556.0,20061644.0,19712955.0,19913300.0,19569273.0,19160859.0,18798501.0,18418122.0,18214519.0,18344882.0,17882743.0,17968116.0,17886402.0,17885219.0,17862798.0,17737373.0,18509711.0,18483977,18934356.0,19033215.0,19232478.0,17742239.0,18035890.0,20100340.0,19692904.0,20098627.0,20000070.0,19791186.0,20452032.0,20297336.0,20129469.0,19933493.0,20202956.0,19349093.0,19098667.0,19036574.0,19034938.0,19184715.0,19591302.0,19383895.0,19559832.0,19981949.0,19160035.0,20283078.0,19990069.0,19751959.0,18900591.0,16482027,4750680.0
